Code_Run_Date,Bioreactor,Day,Date,IGG--STATE_SP,DAILY_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,DAILY_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_AT_TEMP--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD
2024-06-08,MR24-030-802,0,,146.51,0.0035368182782768622,128.0139,12.4,99.2,0.98,317.0,0.0035368182782768622,34,6.973,0.49700000000000005,128.0139,12.4,99.2,0.98,317.0,103.01578973105741,11.974212618116276,99.16078773335629,1.1707679966415792,327.09417950948904,1.0,1.0,1.0,1.0,1.0
2024-06-08,MR24-030-802,1,,509.83,0.0074938164370839284,446.74,15.9,98.8,2.93,337.0,0.0074938164370839284,34,7.135,0.499,424.2355498745382,15.534024589975038,98.92359175399409,2.5071427291985717,321.07316071263324,414.2216144786554,15.34217527490938,98.72969758190207,2.8069320558204836,328.5257948843394,1.0,1.0,1.0,1.0,1.0
2024-06-08,MR24-030-802,2,,997.91,0.00654158080848063,931.29,21.4,98.7,3.73,329.0,0.004500000001315981,34,7.163,0.435,905.2801328789901,20.903235572473505,98.99815686290307,3.3758547972649344,316.67430655699803,905.2801328789901,20.903235572473502,98.99815686290306,3.3758547972649344,316.67430655699803,1.0,1.0,1.0,1.0,1.0
2024-06-08,MR24-030-802,3,,1505.08,0.007853319282729039,,,,,,0.004500000000478225,34,7.2,0.5,1504.069691712462,24.520568240505288,99.5004329058255,2.901351608589715,294.32000197467397,,,,,,,,,,
2024-06-08,MR24-030-802,4,,2119.61,0.01027685173237031,,,,,,0.00831389999368906,34,7.2,0.5,2152.6089210874193,25.801853905628594,99.18511012490764,2.137614312899411,283.07612586045906,,,,,,,,,,
2024-06-08,MR24-030-802,5,,2716.05,0.012971489023566693,,,,,,0.01300379642678352,34,7.2,0.5,2775.8373112590834,24.861794882519924,98.1240083803866,1.3518840794999554,279.3861223056193,,,,,,,,,,
2024-06-08,MR24-030-802,6,,3307.9,0.015149371801018163,,,,,,0.01656009130145166,34,7.2,0.5,3346.9586824696003,22.755934243581578,96.406674267108,0.7506295529025931,282.3853011942372,,,,,,,,,,
2024-06-08,MR24-030-802,7,,3888.32,0.016344530928501452,,,,,,0.01821052291614352,34,7.2,0.5,3868.8902868427176,20.441287953840895,94.23500779846445,0.3948220297799574,289.8421138006461,,,,,,,,,,
2024-06-08,MR24-030-802,8,,4309.7,0.015822022838725053,,,,,,0.01743832046432981,34,7.2,0.5,4358.210250166372,18.492234442658102,91.82414016050959,0.24374607599523113,299.22021711027014,,,,,,,,,,
2024-06-08,MR24-030-802,9,,4805.73,0.013130142667356293,,,,,,0.014212093508137671,34,7.2,0.5,4830.7346650730315,17.070732937192318,89.34156472268694,0.2117143097045484,308.4449584746059,,,,,,,,,,
2024-06-08,MR24-030-802,10,,5302.42,0.008964564763150856,,,,,,0.009530749238727307,34,7.2,0.5,5291.246065977107,16.03196080774386,86.89111637125126,0.21408818007808345,316.1901201764393,,,,,,,,,,
2024-06-08,MR24-030-802,11,,5791.69,0.0045000000000000595,,,,,,0.0046614634428403055,34,7.2,0.5,5731.233917872727,15.106211449013376,84.52029576930418,0.19560983102103002,321.92174500404417,,,,,,,,,,
2024-06-08,MR24-030-802,12,,6118.18,0.0,,,,,,0.0,34,7.2,0.5,6133.807058141007,14.065396743738756,82.23890226601519,0.13818913564286245,325.7462268226138,,,,,,,,,,
