Code_Run_Date,Bioreactor,Day,Date,IGG--STATE_SP,DAILY_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,DAILY_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_AT_TEMP--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD
2024-06-08,MR24-030-802,0,,146.51,0.0035368182782768622,128.0139,12.4,99.2,0.98,317.0,0.0035368182782768622,34,6.973,0.49700000000000005,128.0139,12.4,99.2,0.98,317.0,98.67731211895483,11.971559604930654,99.15819742488611,1.1686286688837038,327.480518862971,1.0,1.0,1.0,1.0,1.0
2024-06-08,MR24-030-802,1,,509.83,0.0074938164370839284,,15.9,98.8,2.93,337.0,0.0074938164370839284,34,7.135,0.499,396.35353133762516,15.52240533276671,98.92596019816291,2.5081828888252256,321.174114632809,346.7154411144924,15.334073796235081,98.72650277094601,2.8009216305244955,328.99975354026697,1.0,1.0,1.0,1.0,1.0
2024-06-08,MR24-030-802,2,,997.91,0.006899666802983725,,21.4,98.7,3.73,329.0,0.005390052789373147,34,7.163,0.435,814.090947202388,20.909651426799098,99.00240579455803,3.3838749387186353,316.84650830177037,814.090947202388,20.909651426799094,99.00240579455803,3.3838749387186358,316.8465083017703,1.0,1.0,1.0,1.0,1.0
2024-06-08,MR24-030-802,3,,1505.08,0.007616384255128901,,,,,,0.006342183545121148,34,7.2,0.5,1421.0780635525887,24.635806368255153,99.51227997205125,2.9313584311762195,294.5989932983831,,,,,,,,,,
2024-06-08,MR24-030-802,4,,2119.61,0.009785083767212328,,,,,,0.008992567160056803,34,7.2,0.5,2086.6325951037766,26.073975752551558,99.20020547410925,2.177245637430784,283.50384230117294,,,,,,,,,,
2024-06-08,MR24-030-802,5,,2716.05,0.012522170724387091,,,,,,0.012438206462658096,34,7.2,0.5,2733.9112377333454,25.253576172420786,98.13652532190002,1.3862543693086684,279.88501686336696,,,,,,,,,,
2024-06-08,MR24-030-802,6,,3307.9,0.014887074218554147,,,,,,0.015440102023307034,34,7.2,0.5,3328.313022235885,23.153941014861015,96.41636679443724,0.7672162484215174,282.75944155238506,,,,,,,,,,
2024-06-08,MR24-030-802,7,,3888.32,0.016274782217597636,,,,,,0.017163305905839133,34,7.2,0.5,3866.846096894618,20.74113826588925,94.24007042387015,0.3905079187866897,290.00032516508105,,,,,,,,,,
2024-06-08,MR24-030-802,8,,4309.7,0.015869394742477824,,,,,,0.01677080199574689,34,7.2,0.5,4364.351552172485,18.647413503670077,91.82045811671878,0.22453974436622806,299.2143299040549,,,,,,,,,,
2024-06-08,MR24-030-802,9,,4805.73,0.013210815078015553,,,,,,0.013905726095990367,34,7.2,0.5,4838.165453252275,17.094178244999537,89.32600956825563,0.18772441523302374,308.38928522250905,,,,,,,,,,
2024-06-08,MR24-030-802,10,,5302.42,0.009018099673259658,,,,,,0.00943391638180152,34,7.2,0.5,5295.906140834549,15.970425212066248,86.86437090394676,0.19414405370219762,316.1717285550149,,,,,,,,,,
2024-06-08,MR24-030-802,11,,5791.69,0.004500000000000018,,,,,,0.004641253431248765,34,7.2,0.5,5731.613789208766,15.011087146440508,84.48705749570236,0.1843182881448145,321.9614265200674,,,,,,,,,,
2024-06-08,MR24-030-802,12,,6118.18,0.0,,,,,,0.0,34,7.2,0.5,6130.014615360155,13.974724527962076,82.20578703454656,0.13585300815089243,325.81304820375476,,,,,,,,,,
