Code_Run_Date,Bioreactor,Day,Date,IGG--STATE_SP,DAILY_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,DAILY_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_AT_TEMP--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD
2024-06-11,MR24-030-802,0,,146.51,0.003507869320174925,128.0139,12.4,99.2,0.98,317.0,0.003507869320174925,34,6.973,0.49700000000000005,128.0139,12.4,99.2,0.98,317.0,103.00277347252914,11.974255983390192,99.16075474873706,1.170797772269275,327.090422390136,1.0,1.0,1.0,1.0,1.0
2024-06-11,MR24-030-802,1,,509.83,0.007570116817340964,446.74,15.9,98.8,2.93,337.0,0.007570116817340964,34,7.135,0.499,446.74,15.900000000000002,98.8,2.5071118600604847,321.0703730435813,425.64042918905824,15.574321061713258,98.66076243792928,2.8097315178447753,329.40746520897477,1.0,1.0,1.0,1.0,1.0
2024-06-11,MR24-030-802,2,,997.91,0.005518624959970669,931.29,21.4,98.7,3.73,329.0,0.005518624959970669,34,7.163,0.435,931.29,21.4,98.7,3.369278169069341,316.7491402626507,835.0635222978212,20.165324652688337,97.89066444495138,3.7038682345644385,331.31123669554745,1.0,1.0,1.0,1.0,1.0
2024-06-11,MR24-030-802,3,,1505.08,0.011037513098163039,1295.5,23.4,96.0,5.05,354.0,0.011037513098163039,34,7.319,0.479,1295.5,23.4,96.0,4.210907648712444,330.386117646986,1235.5601666847074,22.514268686563316,95.09619338454179,4.271098464088741,347.8691632176393,1.0,1.0,1.0,1.0,1.0
2024-06-11,MR24-030-802,4,,2119.61,0.030987982365095507,1571.25,21.0,93.7,3.92,361.0,0.030987982365095507,34,7.333,0.519,1571.25,21.000000000000004,93.7,3.8155472445781413,339.1102939047218,1619.2803876159064,20.65587369489885,93.26672511138858,3.5671977464865723,358.0818057714544,1.0,1.0,1.0,1.0,1.0
2024-06-11,MR24-030-802,5,,2716.05,0.03241538883921279,2198.355,19.3,93.0,2.87,396.0,0.028748903878799397,34,7.297,0.509,2198.355,19.3,93.0,3.1163176884488637,362.45283714862455,2198.355,19.3,93.0,3.1163176884488637,362.45283714862455,1.0,1.0,1.0,1.0,1.0
2024-06-11,MR24-030-802,6,,3307.9,0.030432988899583457,,,,,,0.023048212734679392,34,7.2,0.5,2806.2677377219156,22.269867800529912,93.55088266042328,2.980900103400468,332.8381977714604,,,,,,,,,,
2024-06-11,MR24-030-802,7,,3888.32,0.009500000000000008,,,,,,0.02070255947297996,34,7.2,0.5,3608.903169163794,25.45231609569058,93.14236195528679,2.351072065662638,316.78601412086573,,,,,,,,,,
2024-06-11,MR24-030-802,8,,4309.7,0.009000000000000008,,,,,,0.009000000000000008,34,7.2,0.5,,,,,,,,,,,,,,,
2024-06-11,MR24-030-802,9,,4805.73,0.009000000000000008,,,,,,0.009000000000000008,34,7.2,0.5,,,,,,,,,,,,,,,
2024-06-11,MR24-030-802,10,,5302.42,0.008500000000000008,,,,,,0.008500000000000008,34,7.2,0.5,,,,,,,,,,,,,,,
2024-06-11,MR24-030-802,11,,5791.69,0.007499999999999979,,,,,,0.007499999999999979,34,7.2,0.5,,,,,,,,,,,,,,,
2024-06-11,MR24-030-802,12,,6118.18,0.0,,,,,,0.0,34,7.2,0.5,,,,,,,,,,,,,,,
