Code_Run_Date,Bioreactor,Day,Date,IGG--STATE_SP,CUMULATIVE_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,PCO2_AT_TEMP--STATE_DATA,CUMULATIVE_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_SETPOINT--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,PCO2_AT_TEMP--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,PCO2_AT_TEMP--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD,PCO2_AT_TEMP--STATE_MOD
2/22/2024,1,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,2,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,3,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,4,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,5,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,6,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,7,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,8,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,9,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,10,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,11,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,12,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,13,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,14,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,15,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,16,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,17,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,18,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,19,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,20,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,21,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,22,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,23,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,24,1,,509.83,0.0045,,,,,,,0.0045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,1,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,2,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,3,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,4,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,5,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,6,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,7,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,8,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,9,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,10,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,11,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,12,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,13,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,14,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,15,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,16,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,17,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,18,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,19,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,20,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,21,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,22,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,23,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,24,2,,997.91,0.011,,,,,,,0.011,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,1,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,2,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,3,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,4,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,5,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,6,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,7,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,8,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,9,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,10,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,11,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,12,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,13,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,14,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,15,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,16,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,17,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,18,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,19,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,20,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,21,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,22,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,23,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,24,3,,1505.08,0.019,,,,,,,0.019,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,1,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,2,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,3,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,4,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,5,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,6,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,7,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,8,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,9,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,10,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,11,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,12,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,13,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,14,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,15,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,16,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,17,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,18,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,19,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,20,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,21,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,22,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,23,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,24,4,,2119.61,0.0295,,,,,,,0.0295,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,1,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,2,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,3,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,4,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,5,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,6,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,7,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,8,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,9,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,10,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,11,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,12,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,13,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,14,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,15,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,16,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,17,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,18,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,19,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,20,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,21,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,22,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,23,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,24,5,,2716.05,0.0375,,,,,,,0.0375,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,1,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,2,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,3,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,4,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,5,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,6,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,7,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,8,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,9,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,10,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,11,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,12,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,13,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,14,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,15,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,16,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,17,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,18,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,19,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,20,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,21,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,22,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,23,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,24,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,1,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,2,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,3,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,4,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,5,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,6,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,7,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,8,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,9,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,10,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,11,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,12,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,13,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,14,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,15,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,16,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,17,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,18,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,19,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,20,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,21,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,22,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,23,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,24,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,1,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,2,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,3,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,4,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,5,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,6,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,7,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,8,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,9,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,10,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,11,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,12,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,13,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,14,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,15,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,16,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,17,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,18,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,19,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,20,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,21,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
2/22/2024,22,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
