Code_Run_Date,Bioreactor,Day,Date,IGG--STATE_SP,DAILY_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,PCO2_AT_TEMP--STATE_DATA,DAILY_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_SETPOINT--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,PCO2_AT_TEMP--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,PCO2_AT_TEMP--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD,PCO2_AT_TEMP--STATE_MOD
2024-02-23,9,6,,3307.9,0.01,,,,,,,0.01,34,7.2,0.5,3422.534273042491,26.66209494395649,91.72115939262724,2.145284915442716,322.18014538166545,31.106745208042422,,,,,,,,,,,,
2024-02-23,9,7,,3888.32,0.0094999999999999,,,,,,,0.0095,34,7.2,0.5,3886.073813238134,25.20215782231728,89.91287214756387,1.7601832760170089,327.45802373000544,32.028607290312294,,,,,,,,,,,,
2024-02-23,9,8,,4309.7,0.009,,,,,,,0.0089999999999999,34,7.2,0.5,4342.057654102882,23.5004141177722,88.12785300014217,1.429655814733987,332.171614967156,32.993625503100226,,,,,,,,,,,,
2024-02-23,9,9,,4805.73,0.0089999999999999,,,,,,,0.009,34,7.2,0.5,4791.303742626495,21.66367750720832,86.36004470175638,1.1781960383010353,336.4008138234185,34.00112244055222,,,,,,,,,,,,
2024-02-23,9,10,,5302.42,0.0085,,,,,,,0.0084999999999999,34,7.2,0.5,5232.590817946912,19.7518946629965,84.59184977305615,1.0159320748106109,340.26006626604857,35.04146013153727,,,,,,,,,,,,
2024-02-23,9,11,,5791.69,0.0074999999999999,,,,,,,0.0075,34,7.2,0.5,5661.316180703707,17.78722870008138,82.80527416094426,0.9400724644639205,343.8356253359551,36.12618678659081,,,,,,,,,,,,
2024-02-23,9,12,,6118.18,0.0,,,,,,,0.0,34,7.2,0.5,6056.275298744678,15.701441511726006,81.00562701806803,0.914547456795052,347.0686404664287,37.52764581747485,,,,,,,,,,,,
2024-02-23,10,0,,146.51,0.0045,158.35,16.39,98.9,1.03,315.0,36.0,0.0048,34,7.2,0.5,158.35,16.39,98.9,1.03,315.0,36.0,158.14687587119943,13.77576774289801,101.89213765236944,1.0988252843968491,308.39309815841835,57.21772641243142,1.0,1.0,1.0,1.0,1.0,1.0
2024-02-23,10,1,,509.83,0.0065,603.4802,20.05,98.06,2.58,306.0,32.0,0.003698034,34,7.2,0.5,852.2540648,20.99995821,99.23644458,1.511384583,304.3023955,28.86070018,693.7800791092194,17.027167677454564,101.46682741238862,2.3325837780544543,303.40565865743207,42.79552896551298,0.9962065365352892,1.1651575460276962,0.968739618536114,1.0745340275512536,1.0150461759632423,0.815928547120527
2024-02-23,10,2,,997.91,0.008,,,,,,,0.0091347702144708,34,7.2,0.5,1280.4662546588895,23.86905808698471,97.57602496201346,3.1775557862748345,305.53934410572043,29.275511595056173,1285.3421531565416,20.485691543053644,100.72471807177963,2.957147661034188,301.0102903109552,35.87999426956153,,,,,,
2024-02-23,10,3,,1505.08,0.0104999999999999,,,,,,,0.0093529079049933,34,7.2,0.5,1856.30530396758,26.63631918810356,96.39758687525448,3.335250728454492,306.95227523820006,27.31006057989729,,,,,,,,,,,,
2024-02-23,10,4,,2119.61,0.008,,,,,,,0.0096052338906281,34,7.2,0.5,2391.532192793289,27.846492958188307,94.8625900782289,3.14050522466316,311.09384596860014,27.27519176624717,,,,,,,,,,,,
2024-02-23,10,5,,2716.05,0.0134999999999999,,,,,,,0.0134999999999999,34,7.2,0.5,2898.153195143504,27.817871175349563,93.11490932858072,2.7710626432556107,316.5800197910326,27.87824543825512,,,,,,,,,,,,
2024-02-23,10,6,,3307.9,0.01,,,,,,,0.01,34,7.2,0.5,3389.9450254190333,26.97841439904807,91.28021534628732,2.337608103913212,322.3134086306115,28.64602801627368,,,,,,,,,,,,
2024-02-23,10,7,,3888.32,0.0094999999999999,,,,,,,0.0095,34,7.2,0.5,3867.874965025266,25.61008983910133,89.44068934380441,1.901262458291536,327.705914241246,29.556856374212696,,,,,,,,,,,,
2024-02-23,10,8,,4309.7,0.009,,,,,,,0.0089999999999999,34,7.2,0.5,4335.767398767854,23.92267101408156,87.62583926185827,1.5139590312028004,332.5888478220777,30.55556172759068,,,,,,,,,,,,
2024-02-23,10,9,,4805.73,0.0089999999999999,,,,,,,0.009,34,7.2,0.5,4795.352705562722,22.05263469332859,85.83586113637536,1.207897115942559,336.9833923968165,31.607941950951943,,,,,,,,,,,,
2024-02-23,10,10,,5302.42,0.0085,,,,,,,0.0084999999999999,34,7.2,0.5,5246.172152720853,20.083390687604737,84.05586644216713,0.997867599545148,340.97748217042056,32.69219624027194,,,,,,,,,,,,
2024-02-23,10,11,,5791.69,0.0074999999999999,,,,,,,0.0075,34,7.2,0.5,5684.070089762632,18.05224657361069,82.26776791621307,0.8833485507173889,344.65309521910103,33.81636454621034,,,,,,,,,,,,
2024-02-23,10,12,,6118.18,0.0,,,,,,,0.0,34,7.2,0.5,6087.96458391111,15.899296675678944,80.47510945583065,0.8288397778751065,347.9578971275583,35.24018133247386,,,,,,,,,,,,
2024-02-23,11,0,,146.51,0.0045,158.35,15.23,98.71,1.03,315.0,35.6,0.005,34,7.2,0.5,158.35,15.23,98.71,1.03,315.0,35.6,158.21195882519646,13.428389545114571,100.30346688169216,1.0695920200304423,309.57728129640657,47.90939873728205,1.0,1.0,1.0,1.0,1.0,1.0
2024-02-23,11,1,,509.83,0.0065,597.3848,19.2,98.26,2.29,300.0,31.7,0.003184787,34,7.2,0.5,871.5358692,20.3881231,99.15571545,1.605733149,303.5031128,28.55164921,778.3871787174708,17.866907805275012,100.2923003401286,2.127146697150496,301.86338909931413,36.8246032841236,0.9915297430431408,1.0873644455977542,0.9820441187983856,1.0528921826192432,1.0059524042150008,0.8982602788574447
2024-02-23,11,2,,997.91,0.008,,,,,,,0.0090153224721134,34,7.2,0.5,1382.1384079988172,23.27622831087474,97.9066903511063,2.7195011319188813,301.3176316303353,29.54688397968421,1393.945484435843,21.406096553101065,99.69683487428595,2.582886621072324,299.5346801377445,32.893454909602376,,,,,,
2024-02-23,11,3,,1505.08,0.0104999999999999,,,,,,,0.0092912429447434,34,7.2,0.5,1946.4193599363928,25.411509386346403,96.76979205228584,2.75632104497865,303.5654903792434,29.223228865211443,,,,,,,,,,,,
2024-02-23,11,4,,2119.61,0.008,,,,,,,0.0096109370336505,34,7.2,0.5,2458.9966382643925,25.9971234363082,95.27249038204626,2.523404395193464,308.37716566172253,30.21367061191694,,,,,,,,,,,,
2024-02-23,11,5,,2716.05,0.0134999999999999,,,,,,,0.0134999999999999,34,7.2,0.5,2943.311070525272,25.540053859987253,93.58643226720636,2.184216439033262,314.1332536219085,31.34031213158417,,,,,,,,,,,,
2024-02-23,11,6,,3307.9,0.01,,,,,,,0.01,34,7.2,0.5,3417.256050912987,24.495545815310468,91.83255804064008,1.826638726335397,319.8147293216665,32.326056750152844,,,,,,,,,,,,
2024-02-23,11,7,,3888.32,0.0094999999999999,,,,,,,0.0094999999999999,34,7.2,0.5,3881.9675253329656,23.10563679194972,90.07760826529888,1.4898368261490051,324.99154870685703,33.31604376454354,,,,,,,,,,,,
