Code_Execution_Date,Bioreactor,Day,Date,VOLUME_L,IGG--STATE_SP,NORMALIZED_BOLUS_FEED--INPUT_REF,TEMPERATURE_SETPOINT--INPUT_REF,PH_SETPOINT--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,GLUTAMATE--STATE_DATA,AMMONIUM--STATE_DATA,NORMALIZED_BOLUS_FEED--INPUT_DATA,TEMPERATURE_SETPOINT--INPUT_DATA,PH_SETPOINT--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,GLUTAMATE--STATE_PRED,AMMONIUM--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,GLUTAMATE--STATE_EST,AMMONIUM--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,GLUTAMATE--STATE_MOD,AMMONIUM--STATE_MOD
2025-11-21,FER027,0,,710.5301574103,21.05,0.0,36.5,7.1,-134.604269802,0.59,98.3,2.79,0.48,6.162271479421491e-16,36.60413327101742,7.104595805047886,-134.60426980200003,0.59,98.3,2.79,0.48000000000000004,-134.60426980200003,0.59,98.3,2.79,0.48000000000000004,1.7037109500961377e-14,0.0,0.0,0.0,-3.2189251264469476e-17
2025-11-21,FER027,1,,740.0,33.38678571,0.0,36.5,7.1,,,,,,0.0271651891794785,36.60367490236057,7.104884131762252,64.3872,1.2987690861117567,97.89229073774446,3.015733349870855,1.5499578417831268,,,,,,,,,,
2025-11-21,FER027,2,,740.0,60.40071429,0.0,36.5,7.1,,,,,,0.014156568811329477,36.602795200205335,7.1055422773048305,64.3872,3.0834826370128936,98.26627488200593,3.5720510631324953,2.78795720650357,,,,,,,,,,
2025-11-21,FER027,3,,740.0,122.9070408,0.05344585,36.5,7.1,,,,,,0.029223325536923538,36.60152500096086,7.106649646093378,123.57818092895762,4.9592532080975795,98.52001784893845,3.9248264330327998,3.307501118721879,,,,,,,,,,
2025-11-21,FER027,4,,740.0,236.8946939,0.0,36.5,7.1,,,,,,0.03,36.59966877160496,7.1080006906760875,229.58813046061786,7.388404545270901,99.04360795792145,4.440759449660114,3.890031121086017,,,,,,,,,,
2025-11-21,FER027,5,,740.0,423.577551,0.051855899999999996,36.5,7.1,,,,,,0.02541010255487947,36.573132403692476,7.108168503610209,432.6572514504284,9.768119024573393,99.30154970666717,5.023556259019991,4.340925898041017,,,,,,,,,,
2025-11-21,FER027,6,,740.0,738.8046939,0.0,36.5,7.1,,,,,,0.022829730410363628,36.540462254056365,7.107528110703722,736.2283303156621,11.674611092801875,98.98145659714025,5.613422138820772,4.723263444707743,,,,,,,,,,
2025-11-21,FER027,7,,740.0,1098.795,0.05025125,36.5,7.1,,,,,,0.0,36.505590095378224,7.106168406664726,1108.4039842458262,13.022974546571264,98.08255539764812,6.170812639009334,5.181621906121862,,,,,,,,,,
2025-11-21,FER027,8,,740.0,1576.804082,0.0,36.5,7.1,,,,,,0.009119198222373255,36.5027095899196,7.105657375970455,1562.5301346628,13.056424698109803,96.06302477214925,6.510673769027277,5.416158579820335,,,,,,,,,,
2025-11-21,FER027,9,,740.0,1964.336939,0.04869797000000001,36.5,7.1,,,,,,0.0,36.503035237144864,7.104940628743837,1969.3578964934532,12.792560363210624,93.8899108286564,6.797040752038708,6.061552904281256,,,,,,,,,,
2025-11-21,FER027,10,,740.0,2359.913265,0.0,36.5,7.1,,,,,,0.02964823891180356,36.50942996601506,7.104305324886684,2357.050907606991,11.88980825477061,91.29833333334628,6.893301062668109,6.60857290590665,,,,,,,,,,
2025-11-21,FER027,11,,740.0,2619.449388,0.047106659999999995,36.5,7.1,,,,,,0.009016542721135444,36.51313680617522,7.103496465685142,2620.772183636138,11.767664067829822,89.49159241003026,7.085751221903992,7.673561375815572,,,,,,,,,,
2025-11-21,FER027,12,,740.0,2907.418776,0.0,36.5,7.1,,,,,,0.02999999999999927,36.51323149144545,7.102522899661077,2907.12672756991,11.017852005382444,87.22390843118937,7.071073462550806,8.152185112699385,,,,,,,,,,
2025-11-21,FER027,13,,740.0,3101.575408,0.0,36.5,7.1,,,,,,0.02317215406150581,36.50757449500841,7.101302537267012,3103.1869146630215,10.83674062783724,85.54320164728132,7.154874646691904,8.946289945081265,,,,,,,,,,
2025-11-21,FER027,14,,740.0,3295.191429,0.0,36.5,7.1,,,,,,0.0,36.5,7.1,3295.191373128573,10.497531839854219,83.78622852448537,7.146519796650544,9.418452419005842,,,,,,,,,,
