Code_Execution_Date,Bioreactor,Day,Date,VOLUME_L,IGG--STATE_SP,NORMALIZED_BOLUS_FEED--INPUT_REF,TEMPERATURE_SETPOINT--INPUT_REF,PH_SETPOINT--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,GLUTAMATE--STATE_DATA,AMMONIUM--STATE_DATA,NORMALIZED_BOLUS_FEED--INPUT_DATA,TEMPERATURE_SETPOINT--INPUT_DATA,PH_SETPOINT--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,GLUTAMATE--STATE_PRED,AMMONIUM--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,GLUTAMATE--STATE_EST,AMMONIUM--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,GLUTAMATE--STATE_MOD,AMMONIUM--STATE_MOD
2025-11-26,FER027,0,,710.5301574102723,21.05,0.0,36.5,7.099999904632568,22.4,0.59,98.3,2.79,0.48,0.0,36.5,7.099999904632568,22.4,0.59,98.3,2.79,0.48,22.4,0.59,98.3,2.79,0.48,2.129638687620172e-15,0.0,0.0,0.0,-3.2189251264469476e-17
2025-11-26,FER027,1,,738.1,33.38678571,1.3693017601692293e-05,36.6,7.105,38.1,1.14,98.4,2.93,0.72,1.3693017601692293e-05,36.6,7.105,38.1,1.14,98.4,2.93,0.72,64.3872,0.9270701359910791,97.6075050318744,3.186421330643519,1.738734097891081,-15.757599168000004,0.06894881926472864,0.06902631172374059,-0.14987313933452384,-0.5907333413441012
2025-11-26,FER027,2,,737.2289440797107,60.40071429,0.0298140517027865,37.20000076293945,6.949999809265137,69.6,2.65,98.3,3.12,1.11,0.0298140517027865,37.20000076293945,6.949999809265137,69.6,2.65,98.3,3.12,1.11,64.3872,1.642748985089869,97.78673716479524,3.154679310361141,1.2822382989833003,-3.80007626400001,0.3951067704027781,0.11373150467007484,-0.08764150373315774,-0.29849840949727036
2025-11-26,FER027,3,,759.56160683207,122.9070408,0.02984598105567102,37.462257385253906,7.0025434494018555,136.0,4.41,98.8,3.86,2.31,0.02984598105567102,37.462257385253906,7.0025434494018555,136.0,4.41,98.80000000000001,3.86,2.31,73.81700625345407,4.445574141226178,98.19274468253585,3.5186188549890955,2.6026452301557423,31.723344579429487,0.3835875077323294,0.16662344282120242,0.1230466692184091,-0.4019000778290084
2025-11-26,FER027,4,,782.6091544274057,236.8946939,0.014653815234640858,36.98241770657968,7.001178552599285,145.8489240892,7.71,99.3,4.67,3.75,0.021894270151409788,37.5,6.949999809265137,145.8489240892,7.710000000000001,99.29999999999998,4.67,3.7500000000000004,216.47134969550183,6.83106736251075,99.05939870128387,4.233510525866764,3.1374560034464647,-31.504669954788973,0.6681946850777234,0.18757981593937725,0.26833006746399435,0.06593495853943537
2025-11-26,FER027,5,,807.6817016602,423.577551,0.0,36.49972830807797,7.005089573493253,371.4794607635,9.96,96.8,5.11,4.94,0.0,37.450834279486244,7.040353107124453,371.4794607635,9.96,96.8,5.11,4.94,310.00175248248115,10.583152109448603,99.35586457306019,4.992659698603294,4.4374595082629416,29.077368725158443,0.46641180051717146,-0.03503598837416538,0.19647700341671398,0.12157492920954793
2025-11-26,FER027,6,,740.0,738.8046939,0.0,36.12580940855999,7.011883860564668,,,,,,0.0,37.46488277863745,7.13249020961863,711.9924701800898,12.07663230805275,96.12388786461688,5.151082828453382,4.656299687400126,,,,,,,,,,
2025-11-26,FER027,7,,740.0,1098.795,0.0,35.88284442540648,7.019433350738952,,,,,,0.0,37.487737829503665,7.198504641985326,1146.2387788048595,13.277713411060763,94.62368251813943,5.682095843989824,4.5189404473004915,,,,,,,,,,
2025-11-26,FER027,8,,740.0,1576.804082,0.0,35.82468486266289,7.0298361700913246,,,,,,0.0,37.49999999964447,7.236305830750508,1592.11935895309,13.749561018246588,92.56388673306759,6.096629343296722,4.617729180613605,,,,,,,,,,
2025-11-26,FER027,9,,740.0,1964.336939,0.0,35.91270841918258,7.042884962342719,,,,,,0.0,37.49999999943476,7.249999999877342,2021.0546193138578,13.597765928852523,90.08242319431406,6.364564535477043,4.919843065161438,,,,,,,,,,
2025-11-26,FER027,10,,740.0,2359.913265,0.0027604939384958155,36.0877701283646,7.057647012185738,,,,,,4.266154898742792e-14,37.49999999932829,7.247893379732465,2411.9210196786894,12.947599605775928,87.32097133648494,6.487251173976388,5.370475200289207,,,,,,,,,,
2025-11-26,FER027,11,,740.0,2619.449388,0.009356675877483522,36.24291165570449,7.070679099214091,,,,,,0.029999999983670957,37.49999999936852,7.228045668574226,2748.996247365776,11.939333663918745,84.42224799125884,6.474581132151789,5.898760262779302,,,,,,,,,,
2025-11-26,FER027,12,,740.0,2907.418776,0.029999999994501918,36.36269323425835,7.081939368058859,,,,,,0.02999999998378269,37.34804436508881,7.1948582807857875,2961.0571644633096,11.771849977549984,82.36329648708978,6.551206111767384,6.931153287360155,,,,,,,,,,
2025-11-26,FER027,13,,740.0,3101.575408,0.02999999999454865,36.44513725906785,7.091560928400386,,,,,,0.029999999984046146,36.99762797363984,7.1509241264184285,3163.2650559230315,11.687874596704109,80.42978697732606,6.5957061032471485,7.735719023028728,,,,,,,,,,
2025-11-26,FER027,14,,740.0,3295.191429,0.0,36.5,7.1,,,,,,0.0,36.5,7.1,3369.273034606917,11.500073380371925,78.49348325638293,6.660303479561779,8.442727257764385,,,,,,,,,,
