Code_Run_Date,Bioreactor,Day,Date,IGG--STATE_SP,DAILY_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,DAILY_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_AT_TEMP--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD
2024-06-14,MR24-030-803,0,,146.51,0.003518586935486708,131.5267,13.3,99.1,1.03,323.0,0.003518586935486708,34,6.988,0.493,131.5267,13.3,99.1,1.03,323.0,113.39491919632091,12.874738703200775,98.96226312403502,1.1944747429809872,328.84002895845316,1.0,1.0,1.0,1.0,1.0
2024-06-14,MR24-030-803,1,,509.83,0.007451662325897956,467.44,15.9,98.4,2.83,325.0,0.007451662325897956,34,7.113,0.495,467.44,15.900000000000002,98.4,2.430577821858687,314.67242949833616,437.04231220988714,15.821739440083624,98.30992143700034,2.732377750616649,314.5617172423446,1.0,1.0,1.0,1.0,1.0
2024-06-14,MR24-030-803,2,,997.91,0.005548051713372219,945.81,23.2,98.2,3.38,320.0,0.005548051713372219,34,7.156,0.511,945.81,23.2,98.2,3.100353694467409,308.11873735329783,866.6321781060077,21.905742511142602,97.34868887796496,3.3914927745469554,321.8174202384614,1.0,1.0,1.0,1.0,1.0
2024-06-14,MR24-030-803,3,,1505.08,0.010049630966115337,1377.43,23.1,95.1,4.63,335.0,0.010049630966115337,34,7.287,0.52,1377.43,23.100000000000005,95.1,3.787322784157875,317.32539326383295,1306.105591217562,22.340471501351143,94.37143262370104,3.9370412254096716,332.3832729240943,1.0,1.0,1.0,1.0,1.0
2024-06-14,MR24-030-803,4,,2119.61,0.030705836673102584,1649.175,22.1,93.1,3.65,352.0,0.030705836673102584,34,7.299,0.511,1649.175,22.099999999999998,93.1,3.4844048476942326,329.9417480523335,1685.303108430448,21.717104987265852,92.74760428825475,3.3368370213334835,349.2843049618741,1.0,1.0,1.0,1.0,1.0
2024-06-14,MR24-030-803,5,,2716.05,0.024984435559546714,2270.115,20.0,92.5,2.76,376.0,0.024984435559546714,34,7.281,0.503,2270.115,20.0,92.5,2.88487968282758,348.94088102462433,2298.6152821339956,20.2312978667158,92.77675952499419,2.709445791811445,371.63784645904803,1.0,1.0,1.0,1.0,1.0
2024-06-14,MR24-030-803,6,,3307.9,0.015978896167892664,2845.89,20.3,94.2,2.1,400.0,0.015978896167892664,34,7.279,0.511,2845.89,20.3,94.2,2.4213131555535785,370.0744356870963,2896.7520606641965,20.61251731367373,94.32338018710632,2.1775225118673274,381.5790098747251,1.0,1.0,1.0,1.0,1.0
2024-06-14,MR24-030-803,7,,3888.32,0.013832233219615561,3525.24,19.7,94.8,1.71,382.0,0.013832233219615561,34,7.281,0.484,3525.24,19.7,94.80000000000001,2.0394984216161456,365.89335355594767,3525.304518121514,20.251813766632072,95.09765619947467,1.7543555653766112,373.1306173016268,1.0,1.0,1.0,1.0,1.0
2024-06-14,MR24-030-803,8,,4309.7,0.013415566720385186,3993.915,19.9,95.4,1.05,376.0,0.016156627905643504,34,7.323,0.511,3993.915,19.9,95.4,1.5366714549166482,363.96261251780714,3993.915,19.9,95.4,1.5366714549166485,363.9626125178071,1.0,1.0,1.0,1.0,1.0
2024-06-14,MR24-030-803,9,,4805.73,0.009000000000000008,,,,,,0.015579195054155963,34,7.2,0.5,4626.7662101863425,19.875437202402626,94.25868738737994,1.6951411274370138,346.50177620351315,,,,,,,,,,
2024-06-14,MR24-030-803,10,,5302.42,0.008500000000000008,,,,,,0.008500000000000008,34,7.2,0.5,5347.967343372321,21.21057969270651,92.75168627920493,1.4371042013119548,335.1625101919569,,,,,,,,,,
2024-06-14,MR24-030-803,11,,5791.69,0.007500000000000007,,,,,,0.007500000000000007,34,7.2,0.5,,,,,,,,,,,,,,,
2024-06-14,MR24-030-803,12,,6118.18,0.0,,,,,,0.0,34,7.2,0.5,,,,,,,,,,,,,,,
