Code_Run_Date,Bioreactor,Day,Date,FEED_RATE--INPUT_DATA,VOLUME_ML,IGG--STATE_SP,DAILY_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,DAILY_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_SETPOINT--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD
2024-10-02,MR24-045-805,0,,0.009373663224900023,1695.44,146.51,0.006475387640251009,128.9448,12.5,98.1,1.13,324.0,0.006475387640251009,34,7.2,0.502,128.9448,12.5,98.1,1.13,324.0,128.9448,12.5,98.1,1.13,324.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0
2024-10-02,MR24-045-805,1,,0.009185346210152621,1698.74,509.83,0.006345297019275312,447.8328,17.1,98.4,3.07,334.0,0.006345297019275312,34,7.2,0.49700000000000005,447.8328,17.1,98.4,3.07,334.0,451.0930246150809,15.2265537329818,97.55935703032951,2.2079611757899955,309.2865563431053,-2.2821572305566007,0.46836156675454976,0.2101607424176244,0.21550970605250108,6.178360914223674
2024-10-02,MR24-045-805,2,,0.01359060930759539,1715.977,997.91,0.009388481474362137,933.7,21.4,97.6,3.56,329.0,0.009388481474362137,34,7.2,0.518,933.6999999999999,21.4,97.6,3.56,329.0,1055.2801208220094,21.938571747722946,98.63885979038923,3.3730099419626733,316.56964943720357,-87.38824180596315,0.33371862982381284,-0.04955420517968534,0.26225722056183276,9.285948554922783
2024-10-02,MR24-045-805,3,,0.012524523120029035,1737.1206,1505.08,0.008652022188725371,1485.02,21.6,94.6,3.81,341.0,0.008652022188725371,34,7.2,0.495,1485.02,21.600000000000005,94.6,3.81,341.0,1573.7270195511667,24.96117065811958,97.49131050724128,3.401071708527479,317.9373054443427,-149.48315549177983,-0.5065740347060821,-0.7723818319900069,0.36448929342996306,15.051622193837105
2024-10-02,MR24-045-805,4,,0.02422415394284065,1755.9272,2119.61,0.01673420340303309,1875.465,21.6,93.8,2.94,351.0,0.01673420340303309,34,7.2,0.501,1875.465,21.600000000000005,93.8,2.9400000000000004,351.0,2098.5483401939946,23.782299664566096,93.888818901849,3.5089229918851297,329.22172097654436,-305.6414936275761,-1.0521489508476058,-0.7945865574522593,0.22225854545868062,20.496191949701014
2024-10-02,MR24-045-805,5,,0.019376035620863905,1791.56,2716.05,0.013385091672924232,2474.67,21.4,95.1,4.29,371.0,0.013385091672924232,34,7.2,0.479,2474.67,21.4,95.1,4.29,371.0,2272.2235991956054,20.53602219028535,92.68891992433318,2.7985725158468915,342.8432930264978,-163.92901306449983,-0.836154498418944,-0.19181653853555503,0.5951154164969578,27.535368693076563
2024-10-02,MR24-045-805,6,,0.02327521978131459,1826.65,3307.9,0.016078673500418805,2520.75,18.3,81.1,8.972622,451.0,0.016078673500418805,34,7.2,0.491,2520.75,18.3,81.1,8.972622,451.0,3188.697428752167,23.451816528297464,95.01682986207011,4.012252970162301,358.84784484167466,-631.4922131910167,-2.1241086304933097,-3.671024004053084,1.8352076739563823,50.5734074826579
2024-10-02,MR24-045-805,7,,0.02650151332126486,1888.03,3888.32,0.018307418102307196,2666.67,14.9,69.5,11.56644,552.0,0.018307418102307196,34,7.2,0.5670000000000001,2666.67,14.899999999999999,69.5,11.56644,552.0,3220.137913339287,26.218942545392775,80.39899466263395,8.139152108120566,400.94787770026085,-1018.9197525285176,-4.953844266841504,-6.395772669711572,2.692029646926241,88.33643805759269
2024-10-02,MR24-045-805,8,,0.027783937041391704,1927.3000000000002,4309.7,0.019193324765223674,2821.47,14.0,67.1,12.06824,600.0,0.019193324765223674,34,7.2,0.489,2821.47,14.0,67.1,12.06824,600.0,3266.8341579542684,21.262653697900785,68.16223772579782,10.76578646887065,473.7609592248767,-1330.6746630965056,-6.7695076913167,-6.66133210116103,3.0176430297085783,119.89619825137352
2024-10-02,MR24-045-805,9,,0.019129268471134202,1981.9326,4805.73,0.013214623317806137,2904.25,12.9,62.0,15.0379,687.0,0.013214623317806137,34,7.2,0.49700000000000005,2904.25,12.9,62.0,15.0379,687.0,3249.0055988372305,17.892171100639132,65.9321245899691,11.54420282819551,526.8360809577548,-1572.0035822825669,-8.017550466476482,-7.644363248653306,3.891067322659701,159.9371780119348
