Code_Run_Date,Bioreactor,Day,Date,FEED_RATE--INPUT_DATA,VOLUME_ML,IGG--STATE_SP,DAILY_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,DAILY_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_AT_TEMP--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD
2024-07-31,MR24-030-803,0,,0.009311571101179644,1685.0,146.51,0.0045,131.5267,13.3,99.1,1.03,323.0,0.007957663136913169,34,6.988,0.493,131.5267,13.3,99.1,1.03,323.0,131.5267,13.3,99.1,1.03,323.0,0.0,0.0,0.0,0.0,0.0
2024-07-31,MR24-030-803,1,,0.011404568211496453,1700.0,509.83,0.0065,,,,,,0.009746337225255128,34,7.2,0.5,423.00734332578065,15.194064439061401,99.10949925623754,1.716893551176881,295.0643215399544,,,,,,,,,,
2024-07-31,MR24-030-803,2,,0.011636968465378785,1700.0,997.91,0.008,,,,,,0.009944946344299972,34,7.2,0.5,907.9256489635712,19.680454232508826,98.25092604778673,2.2545451370478102,296.31109975052107,,,,,,,,,,
2024-07-31,MR24-030-803,3,,0.011471883363997707,1700.0,1505.08,0.010499999999999999,,,,,,0.009803864714633057,34,7.2,0.5,1483.5303497156558,22.600636267698636,97.65978573344013,2.1858966189041324,291.51255038449386,,,,,,,,,,
2024-07-31,MR24-030-803,4,,0.011476274084306255,1700.0,2119.61,0.008,,,,,,0.00980761702160297,34,7.2,0.5,2103.743728876568,23.775573923660808,96.83515564651172,1.787102643993328,287.47470025266506,,,,,,,,,,
2024-07-31,MR24-030-803,5,,0.015796875,1700.0,2716.05,0.013499999999999998,,,,,,0.013499999999999998,34,7.2,0.5,2719.6502040941327,23.382948728109827,95.5961324946905,1.2856993137948085,286.5803031917585,,,,,,,,,,
2024-07-31,MR24-030-803,6,,0.011701388888888891,1700.0,3307.9,0.010000000000000002,,,,,,0.010000000000000002,34,7.2,0.5,,,,,,,,,,,,,,,
2024-07-31,MR24-030-803,7,,0.011116319444444437,1700.0,3888.32,0.009499999999999995,,,,,,0.009499999999999995,34,7.2,0.5,,,,,,,,,,,,,,,
2024-07-31,MR24-030-803,8,,0.01053125000000001,1700.0,4309.7,0.009000000000000008,,,,,,0.009000000000000008,34,7.2,0.5,,,,,,,,,,,,,,,
2024-07-31,MR24-030-803,9,,0.010531249999999994,1700.0,4805.73,0.008999999999999994,,,,,,0.008999999999999994,34,7.2,0.5,,,,,,,,,,,,,,,
2024-07-31,MR24-030-803,10,,0.009946180555555564,1700.0,5497.992,0.008500000000000008,,,,,,0.008500000000000008,34,7.2,0.5,,,,,,,,,,,,,,,
2024-07-31,MR24-030-803,11,,0.008776041666666658,1700.0,6057.48,0.007499999999999993,,,,,,0.007499999999999993,34,7.2,0.5,,,,,,,,,,,,,,,
2024-07-31,MR24-030-803,12,,0.0,1700.0,6478.05,0.0,,,,,,0.0,34,7.2,0.5,,,,,,,,,,,,,,,
