Code_Run_Date,Bioreactor,Day,Date,FEED_RATE--INPUT_DATA,VOLUME_ML,IGG--STATE_SP,DAILY_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,DAILY_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_AT_TEMP--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD
2024-07-31,MR24-030-803,0,,0.004166666666666667,1685.0,146.51,0.0035185869354867087,131.5267,13.3,99.1,1.03,323.0,0.0035185869354867087,34,6.988,0.493,131.5267,13.3,99.1,1.03,323.0,131.5267,13.3,99.1,1.03,323.0,0.0,0.0,0.0,0.0,0.0
2024-07-31,MR24-030-803,1,,0.005328843750856807,1705.23,509.83,0.009746337225255128,467.44,15.9,98.4,2.83,325.0,0.00450000000072354,34,7.113,0.495,467.44,15.900000000000002,98.4,2.83,325.0,423.00734332578065,15.194064439061401,99.10949925623754,1.716893551176881,295.0643215399544,44.432656674219345,0.7059355609385989,-0.7094992562375353,1.113106448823119,29.935678460045608
2024-07-31,MR24-030-803,2,,0.00532884375,1700.0,997.91,0.00994494634429997,,,,,,0.0045,34,7.2,0.5,963.15600750395,21.145217402226024,98.38621235093989,3.982333694983776,327.7118363573861,,,,,,,,,,
2024-07-31,MR24-030-803,3,,0.005328843751134653,1700.0,1505.08,0.009803864714633057,,,,,,0.004500000000958171,34,7.2,0.5,1587.9310147018816,25.7674033949915,98.81247377700433,4.444464570966505,327.27016778452725,,,,,,,,,,
2024-07-31,MR24-030-803,4,,0.00532884375,1700.0,2119.61,0.009807617021602974,,,,,,0.0045,34,7.2,0.5,2278.848132276137,28.437055147926344,99.42891394079524,4.287066383053468,320.921284910942,,,,,,,,,,
2024-07-31,MR24-030-803,5,,0.005332609561253609,1700.0,2716.05,0.013499999999999998,,,,,,0.004503180080226829,34,7.2,0.5,2984.772131555694,29.173645978797108,99.73210952307949,3.8222213784646004,315.8129520919308,,,,,,,,,,
2024-07-31,MR24-030-803,6,,0.01184187500000001,1700.0,3307.9,0.010000000000000009,,,,,,0.010000000000000009,34,7.2,0.5,3657.3406499385287,28.319335818955327,99.56443921342816,3.2908487904035746,314.2384213441536,,,,,,,,,,
2024-07-31,MR24-030-803,7,,0.011249781249999995,1700.0,3888.32,0.009499999999999995,,,,,,0.009499999999999995,34,7.2,0.5,,,,,,,,,,,,,,,
2024-07-31,MR24-030-803,8,,0.010657687500000011,1700.0,4309.7,0.009000000000000008,,,,,,0.009000000000000008,34,7.2,0.5,,,,,,,,,,,,,,,
2024-07-31,MR24-030-803,9,,0.010657687499999992,1700.0,4805.73,0.008999999999999994,,,,,,0.008999999999999994,34,7.2,0.5,,,,,,,,,,,,,,,
2024-07-31,MR24-030-803,10,,0.01006559375000001,1700.0,5497.992,0.008500000000000008,,,,,,0.008500000000000008,34,7.2,0.5,,,,,,,,,,,,,,,
2024-07-31,MR24-030-803,11,,0.008881406249999993,1700.0,6057.48,0.007499999999999993,,,,,,0.007499999999999993,34,7.2,0.5,,,,,,,,,,,,,,,
2024-07-31,MR24-030-803,12,,0.0,1700.0,6478.05,0.0,,,,,,0.0,34,7.2,0.5,,,,,,,,,,,,,,,
