Code_Run_Date,Bioreactor,Day,Date,FEED_RATE--INPUT_DATA,VOLUME_ML,IGG--STATE_SP,DAILY_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,DAILY_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_SETPOINT--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD
2024-09-07,MR24-045-804,0,,0.006188214854210569,1695.58,146.51,0.004722243537904859,134.7627,13.3,98.3,1.13,324.0,0.004722243537904859,34,7.2,0.502,134.7627,13.3,98.3,1.13,324.0,134.7627,13.3,98.3,1.13,324.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,MR24-045-804,1,,0.0060764686887554925,1694.11,509.83,0.004636969735986551,463.0506,17.9,98.6,2.99,323.0,0.004636969735986551,34,7.2,0.53,463.0506,17.9,98.6,2.99,323.0,473.3753233056053,15.578529167237678,97.72178161991042,2.175761391389043,309.42775119857504,-7.227306313923742,0.5803677081905803,0.2195545950223945,0.2035596521527393,3.3930622003562405
2024-09-07,MR24-045-804,2,,0.0121145269233662,1709.5454,997.91,0.009244628350244711,963.83,21.3,97.4,3.19,318.0,0.009244628350244711,34,7.2,0.521,963.83,21.3,97.4,3.19,318.0,1053.0527815569646,22.76734859014149,98.7212813855622,3.2437008158326046,309.2104066970169,-69.68325340379896,0.2135305606552076,-0.11076575136815237,0.19013444819458813,5.590460526102021
2024-09-07,MR24-045-804,3,,0.008624102272084341,1735.1255,1505.08,0.006581075832696858,1532.5,20.5,93.3,4.18,340.0,0.006581075832696858,34,7.2,0.49,1532.5,20.500000000000004,93.3,4.18,340.0,1557.9184073530062,24.33195456453584,97.04637107496094,3.0509651471618544,309.836703294223,-87.47613855090327,-0.7444580804787528,-1.0473585201083893,0.47239316140412446,13.131284702546267
2024-09-07,MR24-045-804,4,,0.008664984931120608,1750.2539,2119.61,0.0066122735006826465,1852.2,21.7,92.8,4.01,338.0,0.0066122735006826465,34,7.2,0.466,1852.2,21.7,92.8,4.01,338.0,2197.8110110187904,23.677911814101936,92.57227441663072,3.8249996684333216,324.7126328236151,-329.4038462640565,-1.238936034004237,-0.9904271242660698,0.518643244295794,16.453126496642497
2024-09-07,MR24-045-804,5,,0.02219024846190581,1777.83,2716.05,0.016933438782016197,2211.78,21.3,90.2,7.2,382.0,0.016933438782016197,34,7.2,0.5489999999999999,2211.78,21.3,90.2,7.2,382.0,2288.7961208785428,23.435334530052042,91.9129352397167,3.64364094207093,328.9599676974521,-383.31513087903625,-1.7727696665172474,-1.4186609341952447,1.4077330087780615,29.713134572279472
2024-09-07,MR24-045-804,6,,0.025415874011119135,1819.8,3307.9,0.019394922386631055,2749.875,18.5,87.6,5.07,409.0,0.019394922386631055,34,7.2,0.503,2749.875,18.5,87.6,5.07,409.0,2914.5897807992974,27.656909150770378,90.49766315664039,6.495881127686932,353.361693905738,-498.6154774385444,-4.061996954209842,-2.1430767233553425,1.0512627268563286,43.62271109584498
2024-09-07,MR24-045-804,7,,0.02517408229031186,1833.82,3888.32,0.019210410468735353,3332.46,17.8,86.7,4.25,418.0,0.019210410468735353,34,7.2,0.473,3332.46,17.8,86.7,4.25,418.00000000000006,3145.4892754427206,17.442255545596666,86.46511443808241,4.934866119779889,386.6376119047807,-367.7359702484488,-3.9725608406090087,-2.084355332875944,0.8800461969113564,51.463308119649795
2024-09-07,MR24-045-804,8,,0.027266775344903748,1858.57,4309.7,0.02080735021415174,3944.52,16.8,89.2,3.71,,0.02080735021415174,34,7.2,0.496,3944.52,16.8,89.2,3.71,404.05611293497856,3819.8483537645784,15.140776256782635,85.15002699764048,4.244436529603723,404.05611293497856,-280.4658178836537,-3.5577549048046673,-1.0718620822860636,0.7464370645104257,51.463308119649795
2024-09-07,MR24-045-804,9,,0.023637038144258722,1887.033,4805.73,0.020000000000000004,4576.09,17.4,90.3,2.97,424.0,0.01803748791236431,34,7.2,0.52,4576.09,17.4,90.29999999999998,2.9700000000000006,424.00000000000006,4479.115858722274,15.580088775228536,88.05118283109097,3.7935457587888615,404.4441725105073,-212.58391898924572,-3.1027770986118015,-0.5096577900588066,0.5405506248132104,56.35226499202297
2024-09-07,MR24-045-804,10,,0.022529783549243624,1700.0,5302.42,0.01999999999999999,,,,,,0.017192538927994803,34,7.2,0.5,5190.33726460757,14.01677065871549,89.23127052612294,3.147839474522072,424.62080984695024,,,,,,,,,,
2024-09-07,MR24-045-804,11,,0.022534937948927247,1700.0,5791.69,0.01999999999999999,,,,,,0.017196472264372292,34,7.2,0.5,5784.3606396763935,13.398776315007902,88.15240775266042,3.308416544638693,427.5405981851447,,,,,,,,,,
2024-09-07,MR24-045-804,12,,0.022534937948927247,1700.0,6118.18,0.0,,,,,,0.017196472264372292,34,7.2,0.5,6411.467034194049,13.68737998626798,86.97993844095562,3.3459203534489985,431.57855911673397,,,,,,,,,,
