Code_Execution_Date,Bioreactor,Day,Date,VOLUME_L,IGG--STATE_SP,NORMALIZED_BOLUS_FEED--INPUT_REF,TEMPERATURE_SETPOINT--INPUT_REF,PH_SETPOINT--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,GLUTAMATE--STATE_DATA,AMMONIUM--STATE_DATA,NORMALIZED_BOLUS_FEED--INPUT_DATA,TEMPERATURE_SETPOINT--INPUT_DATA,PH_SETPOINT--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,GLUTAMATE--STATE_PRED,AMMONIUM--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,GLUTAMATE--STATE_EST,AMMONIUM--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,GLUTAMATE--STATE_MOD,AMMONIUM--STATE_MOD
2025-10-16,FER437,0,,750.0,23.9,0.0,36.5,7.1,23.9,0.61,100.0,2.8,0.49,0.0253304976058905,37.4316758763096,6.900000002754366,23.899999999999995,0.61,100.0,2.8,0.49,23.899999999999995,0.61,100.0,2.8,0.49,2.2594903725803308e-15,0.0,0.0,0.0,0.0
2025-10-16,FER437,1,,740.0,38.5,0.0,36.5,7.1,,,,,,4.281324935438514e-10,37.499999985110186,6.900000002764893,-78.78903787649668,2.9034790379579287,100.94897402549533,3.4418803302696643,0.741199596403415,,,,,,,,,,
2025-10-16,FER437,2,,740.0,73.5,0.0,36.5,7.1,,,,,,4.956856851562147e-12,37.49999998869109,7.03922317023277,-123.60518195190053,5.939035892730653,101.8191322903898,4.138640944874835,1.1715350856068316,,,,,,,,,,
2025-10-16,FER437,3,,740.0,115.6,0.05344585,36.5,7.1,,,,,,0.0,37.49999998790896,7.002697643631213,-46.06139267610544,8.372101533392907,102.03854979908964,4.558773814868912,1.6908920496735034,,,,,,,,,,
2025-10-16,FER437,4,,740.0,218.4,0.0,36.5,7.1,,,,,,0.0,37.499999989641445,6.900000003080558,99.80892904135683,9.832967299561139,101.41136722586478,4.665946363846215,2.4284094193066434,,,,,,,,,,
2025-10-16,FER437,5,,740.0,398.4,0.051855899999999996,36.5,7.1,,,,,,0.0,37.4999999918963,7.005678276065393,316.16633858595264,10.64533705115173,100.12904612676441,4.695074780613871,3.288416888033113,,,,,,,,,,
2025-10-16,FER437,6,,740.0,713.8,0.0,36.5,7.1,,,,,,0.0,37.47837912806551,7.1345939982734965,649.4606548326618,11.830449084793873,98.83378877990071,5.106022571118134,3.913392262093526,,,,,,,,,,
2025-10-16,FER437,7,,740.0,1068.4,0.05025125,36.5,7.1,,,,,,0.0,37.49999998860937,7.299999997738289,1034.5486315962128,13.130821499558126,97.50806045744474,5.595652728862952,4.409772561828978,,,,,,,,,,
2025-10-16,FER437,8,,740.0,1537.9,0.0,36.5,7.1,,,,,,0.0,37.49999998716576,7.299999997742671,1449.369083077399,14.555385512932729,96.20182995115071,6.130952247827095,4.771301656727759,,,,,,,,,,
2025-10-16,FER437,9,,740.0,1941.5,0.04869797000000001,36.5,7.1,,,,,,2.6928361528187156e-10,37.49999998618961,7.299999997745635,1827.6614447478844,15.39047022933686,94.5391385829303,6.3600682887583355,5.257928599574859,,,,,,,,,,
2025-10-16,FER437,10,,740.0,2337.8,0.0,36.5,7.1,,,,,,0.020099728892511763,37.49999999217823,7.299999997238426,2199.96393818041,15.957652581736891,92.66937342478741,6.54172045820024,5.751422393767146,,,,,,,,,,
2025-10-16,FER437,11,,740.0,2603.3,0.047106659999999995,36.5,7.1,,,,,,0.038284676720051564,37.273836260478404,7.29999999723827,2568.3614965233487,16.41121668644206,90.697628412615,6.724989304100368,6.21007828326807,,,,,,,,,,
2025-10-16,FER437,12,,740.0,2902.5,0.0,36.5,7.1,,,,,,0.03770181801699997,36.767218794600836,7.001967975683653,2901.0622985410496,17.519850411287326,88.91481717070324,7.18130493039825,6.719825637631612,,,,,,,,,,
2025-10-16,FER437,13,,740.0,3102.2,0.0,36.5,7.1,,,,,,0.0214606042372045,36.30268224634448,6.900000002257007,3119.590165759632,18.754565626017758,86.81661305012007,7.4954480577686695,7.811106496691104,,,,,,,,,,
2025-10-16,FER437,14,,740.0,3225.0,0.0,36.5,7.1,,,,,,0.0,36.5,7.1,3395.368863513832,21.174305630550126,84.79991109280614,8.25716470915027,9.06607814477699,,,,,,,,,,
