Code_Execution_Date,Bioreactor,Day,Date,VOLUME_L,IGG--STATE_SP,NORMALIZED_BOLUS_FEED--INPUT_REF,TEMPERATURE_SETPOINT--INPUT_REF,PH_SETPOINT--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,GLUTAMATE--STATE_DATA,AMMONIUM--STATE_DATA,NORMALIZED_BOLUS_FEED--INPUT_DATA,TEMPERATURE_SETPOINT--INPUT_DATA,PH_SETPOINT--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,GLUTAMATE--STATE_PRED,AMMONIUM--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,GLUTAMATE--STATE_EST,AMMONIUM--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,GLUTAMATE--STATE_MOD,AMMONIUM--STATE_MOD
2025-10-18,FER437,0,,750.0,23.9,0.0,36.5,7.1,23.9,0.61,100.0,2.8,0.49,0.0,36.5,7.1,23.9,0.61,100.0,2.8,0.49,23.9,0.61,100.0,2.8,0.49,2.2594903725803308e-15,0.0,0.0,0.0,0.0
2025-10-18,FER437,1,,748.5,38.5,0.0,36.5,7.1,35.0,1.05,99.0,3.04,0.7,0.0,36.5,7.1,35.0,1.05,99.0,3.04,0.7,-31.818498444757203,2.194574792635604,99.4640561587162,3.237458291393175,2.435959760278134,42.49589682588114,-0.5888837308110182,0.0,-0.16460123170535074,0.0
2025-10-18,FER437,2,,745.5,73.5,0.0,36.5,7.1,66.8,2.33,99.0,3.28,1.15,0.0,36.5,7.1,66.8,2.33,99.0,3.28,1.15,23.57858388166134,1.9987768197480291,98.52256092665544,3.121701117434109,2.399733266334832,67.82671594820212,-0.41846940457137916,0.0,-0.032643283198424106,0.0
2025-10-18,FER437,3,,745.0,115.6,0.0,36.5,7.1,105.1,3.77,99.0,3.57,1.7,0.0,36.5,7.1,105.1,3.77,99.0,3.57,1.7,149.68174069521083,3.3914807828426086,98.49177676175243,3.4216801216164914,2.6675907532467598,38.077555156993824,-0.22372126734390127,0.0,0.09099616742206855,0.0
2025-10-18,FER437,4,,743.5,218.4,0.05396772024209818,36.5,7.1,198.5,6.93,100.0,3.95,2.35,0.05396772024209818,36.5,7.1,198.5,6.93,100.0,3.95,2.35,233.65814878814174,4.961369314272999,98.4748442343212,3.749068023562023,2.9848093859498177,17.156868516271913,0.7891392204626404,0.0,0.25849306298076646,0.0
2025-10-18,FER437,5,,791.5,398.4,0.0,36.5,7.1,362.2,9.7,99.0,4.95,4.02,0.0,36.5,7.1,362.2,9.7,99.0,4.95,4.02,503.0063701832615,9.025556694077327,99.1362672840684,4.274066527677464,3.650848980260267,-71.25931823221147,1.1361403013598552,0.0,0.8219512055088327,0.0
2025-10-18,FER437,6,,794.0,713.8,0.03,37.211231921894274,7.3,648.9,13.41,99.0,6.42,4.4,0.050535264483627204,36.5,7.1,648.9,13.41,99.0,6.420000000000001,4.4,540.102642942623,12.959971025108809,98.18946404293399,6.9236731757318655,5.224959266978867,2.4813505759272374,1.367680208941373,0.0,0.4020892462187496,0.0
2025-10-18,FER437,7,,846.5,1068.4,0.03,37.5,7.3,971.3,15.87,98.0,7.43,4.41,0.024942168423498674,36.899812538176896,6.900000000000001,971.2999999999998,15.87,98.00000000000001,7.43,4.41,1007.0496658040847,16.85317382440525,97.58330144065128,7.243206282216889,5.721935127620082,-23.76814603819534,0.8618372762848717,0.0,0.5578004893627508,0.0
2025-10-18,FER437,8,,740.0,1537.9,0.03,37.5,7.3,,,,,,0.023108991816679605,37.34795566082373,7.3,1225.2590675765825,19.846190221163845,95.21060153039778,9.171890084937349,7.79194177139364,,,,,,,,,,
2025-10-18,FER437,9,,740.0,1941.5,0.03,37.5,7.3,,,,,,0.029999999989650607,37.5,7.299999999999998,1597.372803825684,23.383160699121227,94.09967862253272,11.5056586235348,7.6285700215694385,,,,,,,,,,
2025-10-18,FER437,10,,740.0,2337.8,0.03,37.3270336688741,7.3,,,,,,0.029999999999890163,37.5,7.299999999999998,1909.4569512128749,27.401585728179374,92.13673700453228,13.09840726445567,8.038428024193093,,,,,,,,,,
2025-10-18,FER437,11,,740.0,2603.3,0.03,36.420617397660166,7.3,,,,,,0.02999999999994014,37.38643759268917,7.299999999999998,2256.279505938233,31.808669383475014,89.48607549104105,14.582992044357677,8.816511332803739,,,,,,,,,,
2025-10-18,FER437,12,,740.0,2902.5,0.03,35.5,6.9,,,,,,0.02578480351996117,36.88732172783112,7.299999999999999,2671.184811212776,36.49119369387901,86.21777967991605,16.034860746351747,9.766843412370363,,,,,,,,,,
2025-10-18,FER437,13,,740.0,3102.2,0.017142778875491732,35.5,6.9,,,,,,0.014132031595548591,36.47131328361816,6.900000000000002,3157.9651009658696,41.37336546051806,82.35346746725119,17.391308467902537,10.805609803264645,,,,,,,,,,
2025-10-18,FER437,14,,740.0,3225.0,0.0,36.5,7.1,,,,,,0.0,36.5,7.1,3685.997932440995,46.80335594574712,76.73136720686145,18.210194276005858,13.799156551677555,,,,,,,,,,
