Code_Run_Date,Bioreactor,Day,Date,FEED_RATE--INPUT_DATA,VOLUME_ML,IGG--STATE_SP,DAILY_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,DAILY_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_AT_TEMP--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD
2024-08-23,MR24-030-806,0,,0.005945328566087119,1685.0,146.51,0.004673770798280052,122.6279,12.9,99.0,1.01,321.0,0.004673770798280052,34,7.2,0.5,122.6279,12.9,99.0,1.01,321.0,122.6279,12.9,99.0,1.01,321.0,0.0,0.0,0.0,0.0,0.0
2024-08-23,MR24-030-806,1,,0.008805492576592444,1711.68,509.83,0.006922216932416798,446.1,16.2,98.4,3.0,333.0,0.006922216932416798,34,7.2,0.5,446.1,16.2,98.4,3.0,333.0,436.26850633127503,15.586650861673565,98.3980672966192,2.162615494691081,312.448152997432,9.831493668724988,0.15333728458160856,0.00048317584520063406,0.2093461263272297,5.137961750642006
2024-08-23,MR24-030-806,2,,0.021821120944443433,1737.67,997.91,0.01715412642416818,952.58,20.4,97.5,1.9,319.0,0.01715412642416818,34,7.2,0.5,952.58,20.4,97.5,1.9,319.0,916.1681035398916,20.965346763470446,99.11756494885861,3.4030579464439046,313.49454339547424,46.243390128833425,0.012000593713996643,-0.403908061369453,-0.16641836028374646,6.5143259017734465
2024-08-23,MR24-030-806,3,,0.020530968282471487,1773.906,1505.08,0.016139905297476727,1424.87,23.4,96.8,1.91,328.0,0.016139905297476727,34,7.2,0.5,1424.87,23.4,96.8,1.91,328.0,1449.6974464602397,20.412780625866844,96.91518634009259,1.8333529843436096,308.035603277943,21.415943668593627,0.7588054372472852,-0.432704646392601,-0.14725660636964888,11.505425082287701
2024-08-23,MR24-030-806,4,,0.01998042296373885,1804.41,2119.61,0.015707107916268934,1852.26,23.6,96.2,1.4,326.0,0.015707107916268934,34,7.2,0.5,1852.26,23.600000000000005,96.2,1.4,326.0,1950.9947086260609,22.25855159244682,96.20221992920592,1.6210865704294117,316.8234185209802,-77.31876495746724,1.0941675391355803,-0.4332596286940813,-0.20252824897700183,13.799570452042644
2024-08-23,MR24-030-806,5,,0.017814639343566863,1831.77,2716.05,0.0199999999989754,2518.02,24.5,96.9,1.0,329.0,0.014004531493984661,34,7.2,0.5,2518.02,24.500000000000004,96.9,1.0,329.0,2297.7914481655857,21.963819967589128,95.07292260230828,1.141378423699798,322.13635475345006,142.909786876947,1.7282125472382983,0.023509720728849715,-0.2378728549019513,15.515481763680128
2024-08-23,MR24-030-806,6,,0.016670942540593797,1700.0,3307.9,0.019999999999240237,,,,,,0.013105442964157653,34,7.2,0.5,3195.8147744234034,22.184476270412098,95.80077761430313,0.700230612235506,328.1571901271411,,,,,,,,,,
2024-08-23,MR24-030-806,7,,0.01619409791031346,1700.0,3888.32,0.019999999999827794,,,,,,0.012730583528964542,34,7.2,0.5,3850.743983708708,20.63631426538286,94.30176190417717,0.5105527476316117,332.7133554091165,,,,,,,,,,
2024-08-23,MR24-030-806,8,,0.01607187414997232,1700.0,4309.7,0.019999999999890217,,,,,,0.012634500388127407,34,7.2,0.5,4476.607526189836,19.28051561107577,92.62105114324353,0.36468461241424543,338.46235437019396,,,,,,,,,,
2024-08-23,MR24-030-806,9,,0.016071901227669147,1700.0,4805.73,0.019999999999890217,,,,,,0.012634521674578998,34,7.2,0.5,5073.606850022985,18.02066549748789,90.8263717744263,0.24281919748046762,344.3555735368646,,,,,,,,,,
2024-08-23,MR24-030-806,10,,0.016071901227669147,1700.0,5302.42,0.019999999999890217,,,,,,0.012634521674578998,34,7.2,0.5,5644.465374313283,16.85095516489926,88.94424231670303,0.13496600357783156,350.12510019238414,,,,,,,,,,
2024-08-23,MR24-030-806,11,,0.016071901227669147,1700.0,5791.69,0.019999999999890217,,,,,,0.012634521674578998,34,7.2,0.5,,,,,,,,,,,,,,,
2024-08-23,MR24-030-806,12,,0.016071901227669147,1700.0,6118.18,0.0,,,,,,0.012634521674578998,34,7.2,0.5,,,,,,,,,,,,,,,
