Code_Run_Date,Bioreactor,Day,Date,FEED_RATE--INPUT_DATA,VOLUME_ML,IGG--STATE_SP,DAILY_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,DAILY_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_AT_TEMP--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD
2024-08-23,MR24-030-806,0,,0.00563991062711618,1685.0,146.51,0.004673770798280052,122.6279,12.9,99.0,1.01,321.0,0.004673770798280052,34,7.2,0.5,122.6279,12.9,99.0,1.01,321.0,122.6279,12.9,99.0,1.01,321.0,0.0,0.0,0.0,0.0,0.0
2024-08-23,MR24-030-806,1,,0.008353144928439372,1711.68,509.83,0.006922216932416798,446.1,16.2,98.4,3.0,333.0,0.006922216932416798,34,7.2,0.5,446.1,16.2,98.4,3.0,333.0,436.26850633127503,15.586650861673565,98.3980672966192,2.162615494691081,312.448152997432,9.831493668724988,0.15333728458160856,0.00048317584520063406,0.2093461263272297,5.137961750642006
2024-08-23,MR24-030-806,2,,0.012047074424115085,1737.67,997.91,0.004517749601785812,952.58,20.4,97.5,1.9,319.0,0.009983361150693584,34,7.2,0.5,952.58,20.4,97.5,1.9,319.0,916.1681035398916,20.965346763470446,99.11756494885861,3.4030579464439046,313.49454339547424,46.243390128833425,0.012000593713996643,-0.403908061369453,-0.16641836028374646,6.5143259017734465
2024-08-23,MR24-030-806,3,,0.0138468699278145,1700.0,1505.08,0.004501871748107046,,,,,,0.011474844300731946,34,7.2,0.5,1449.6974464602397,20.412780625866844,96.91518634009259,1.8333529843436096,308.035603277943,,,,,,,,,,
2024-08-23,MR24-030-806,4,,0.014547898385288714,1700.0,2119.61,0.00450017214206392,,,,,,0.012055783707387333,34,7.2,0.5,1987.4419557249962,20.860886161713786,95.92508928606371,1.6184241821028942,304.0951307965975,,,,,,,,,,
2024-08-23,MR24-030-806,5,,0.014719564543673581,1700.0,2716.05,0.004500000000000004,,,,,,0.012198042748559828,34,7.2,0.5,2540.1672378387934,20.74644975976058,94.60121356182432,1.3056704171392364,303.746494416244,,,,,,,,,,
2024-08-23,MR24-030-806,6,,0.014711893866314983,1700.0,3307.9,0.004499999999999997,,,,,,0.012191686089702633,34,7.2,0.5,3084.246232011175,19.967899410668128,92.96410406514619,0.9808820130571253,306.05200640459145,,,,,,,,,,
2024-08-23,MR24-030-806,7,,0.014711893866314983,1700.0,3888.32,0.004499999999999997,,,,,,0.012191686089702633,34,7.2,0.5,3603.7808875285764,18.737530077343997,91.06565250590276,0.7052352755425332,310.3170384098601,,,,,,,,,,
2024-08-23,MR24-030-806,8,,0.014711893866314983,1700.0,4309.7,0.004499999999999997,,,,,,0.012191686089702633,34,7.2,0.5,,,,,,,,,,,,,,,
2024-08-23,MR24-030-806,9,,0.014711893866314983,1700.0,4805.73,0.004499999999999997,,,,,,0.012191686089702633,34,7.2,0.5,,,,,,,,,,,,,,,
2024-08-23,MR24-030-806,10,,0.014711893866314983,1700.0,5302.42,0.004499999999999997,,,,,,0.012191686089702633,34,7.2,0.5,,,,,,,,,,,,,,,
2024-08-23,MR24-030-806,11,,0.014711893866314983,1700.0,5791.69,0.004499999999999997,,,,,,0.012191686089702633,34,7.2,0.5,,,,,,,,,,,,,,,
2024-08-23,MR24-030-806,12,,0.014711893866314983,1700.0,6118.18,0.0,,,,,,0.012191686089702633,34,7.2,0.5,,,,,,,,,,,,,,,
