Code_Run_Date,Bioreactor,Day,Date,FEED_RATE--INPUT_DATA,VOLUME_ML,IGG--STATE_SP,DAILY_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,DAILY_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_SETPOINT--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD
2024-08-31,MR24-038-805,0,,0.007716400178302088,1695.44,146.51,0.006475387640251009,128.9448,12.5,98.1,1.13,324.0,0.006475387640251009,34,7.2,0.502,128.9448,12.5,98.1,1.13,324.0,128.9448,12.5,98.1,1.13,324.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0
2024-08-31,MR24-038-805,1,,0.007561377599475689,1698.74,509.83,0.006345297019275312,447.8328,17.1,98.4,3.07,334.0,0.006345297019275312,34,7.2,0.49700000000000005,447.8328,17.1,98.4,3.07,334.0,451.0930246150809,15.2265537329818,97.55935703032951,2.2079611757899955,309.2865563431053,-3.2602246150808583,0.46836156675454976,0.2101607424176244,0.21550970605250108,6.178360914223674
2024-08-31,MR24-038-805,2,,0.00645926712311089,1715.977,997.91,0.004882711985970373,,21.4,97.6,3.56,329.0,0.005420436670934215,34,7.2,0.518,1054.302053437485,21.4,97.6,3.56,329.0,1054.302053437485,21.938571747722946,98.63885979038923,3.3730099419626733,316.56964943720357,-3.2602246150808583,0.33371862982381284,-0.04955420517968534,0.26225722056183276,9.285948554922783
2024-08-31,MR24-038-805,3,,0.005998805263278301,1700.0,1505.08,0.00472048624173646,,,,,,0.005034029931124224,34,7.2,0.5,1771.4055870463558,24.885952756461876,97.4819535468209,3.3726526787749807,318.0365083357175,,,,,,,,,,
2024-08-31,MR24-038-805,4,,0.005842702181307284,1700.0,2119.61,0.004687530405736565,,,,,,0.004903032582069858,34,7.2,0.5,2509.562884959008,26.320806224581634,96.95714257669918,2.916793675235107,315.6362880512122,,,,,,,,,,
2024-08-31,MR24-038-805,5,,0.005811593516686796,1700.0,2716.05,0.004688267323056522,,,,,,0.004876927059062555,34,7.2,0.5,3207.116481191953,25.63345024326153,96.07799151741439,2.4041927747808374,317.26543949116507,,,,,,,,,,
2024-08-31,MR24-038-805,6,,0.005812298022895632,1700.0,3307.9,0.004688267323056515,,,,,,0.004877518261007991,34,7.2,0.5,3821.2196776724495,23.661682524336285,94.94916057718393,1.965148741118861,320.4045255153009,,,,,,,,,,
2024-08-31,MR24-038-805,7,,0.005812298022895632,1700.0,3888.32,0.004688267323056515,,,,,,0.004877518261007991,34,7.2,0.5,4338.246131456084,21.27068786734157,93.67561766253681,1.6458789066769384,323.72796115102295,,,,,,,,,,
2024-08-31,MR24-038-805,8,,0.005812298022895632,1700.0,4309.7,0.004688267323056515,,,,,,0.004877518261007991,34,7.2,0.5,,,,,,,,,,,,,,,
2024-08-31,MR24-038-805,9,,0.005812298022895632,1700.0,4805.73,0.004688267323056515,,,,,,0.004877518261007991,34,7.2,0.5,,,,,,,,,,,,,,,
2024-08-31,MR24-038-805,10,,0.005812298022895632,1700.0,5302.42,0.004688267323056515,,,,,,0.004877518261007991,34,7.2,0.5,,,,,,,,,,,,,,,
2024-08-31,MR24-038-805,11,,0.005812298022895632,1700.0,5791.69,0.004688267323056515,,,,,,0.004877518261007991,34,7.2,0.5,,,,,,,,,,,,,,,
2024-08-31,MR24-038-805,12,,0.005812298022895632,1700.0,6118.18,0.0,,,,,,0.004877518261007991,34,7.2,0.5,,,,,,,,,,,,,,,
