Code_Run_Date,Bioreactor,Day,Date,FEED_RATE--INPUT_DATA,VOLUME_ML,IGG--STATE_SP,DAILY_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,DAILY_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_AT_TEMP--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD
2024-07-18,MR24-038-807,0,,0.006971674768728346,1685.0,146.51,0.0045,118.11,13.3,98.1,0.93,327.0,0.005957989119862801,34,7.105,0.493,118.11,13.3,98.1,0.93,327.0,118.11,13.3,98.1,0.93,327.0,0.0,0.0,0.0,0.0,0.0
2024-07-18,MR24-038-807,1,,0.00697312475373257,1700.0,509.83,0.0065,,,,,,0.005959228276186885,34,7.2,0.5,395.6557661482404,14.901994512927557,97.88077960104316,1.9026131785162679,306.9478281648687,,,,,,,,,,
2024-07-18,MR24-038-807,2,,0.00936111111111111,1700.0,997.91,0.008,,,,,,0.008,34,7.2,0.5,839.923806799735,19.138862830658177,97.45409749830594,2.437431585118816,301.0317802483457,,,,,,,,,,
2024-07-18,MR24-038-807,3,,0.012286458333333333,1700.0,1505.08,0.010499999999999999,,,,,,0.010499999999999999,34,7.2,0.5,,,,,,,,,,,,,,,
2024-07-18,MR24-038-807,4,,0.00936111111111111,1700.0,2119.61,0.008,,,,,,0.008,34,7.2,0.5,,,,,,,,,,,,,,,
2024-07-18,MR24-038-807,5,,0.015796875,1700.0,2716.05,0.013499999999999998,,,,,,0.013499999999999998,34,7.2,0.5,,,,,,,,,,,,,,,
2024-07-18,MR24-038-807,6,,0.011701388888888891,1700.0,3307.9,0.010000000000000002,,,,,,0.010000000000000002,34,7.2,0.5,,,,,,,,,,,,,,,
2024-07-18,MR24-038-807,7,,0.011116319444444437,1700.0,3888.32,0.009499999999999995,,,,,,0.009499999999999995,34,7.2,0.5,,,,,,,,,,,,,,,
2024-07-18,MR24-038-807,8,,0.01053125000000001,1700.0,4309.7,0.009000000000000008,,,,,,0.009000000000000008,34,7.2,0.5,,,,,,,,,,,,,,,
2024-07-18,MR24-038-807,9,,0.010531249999999994,1700.0,4805.73,0.008999999999999994,,,,,,0.008999999999999994,34,7.2,0.5,,,,,,,,,,,,,,,
2024-07-18,MR24-038-807,10,,0.009946180555555564,1700.0,5497.992,0.008500000000000008,,,,,,0.008500000000000008,34,7.2,0.5,,,,,,,,,,,,,,,
2024-07-18,MR24-038-807,11,,0.008776041666666658,1700.0,6057.48,0.007499999999999993,,,,,,0.007499999999999993,34,7.2,0.5,,,,,,,,,,,,,,,
2024-07-18,MR24-038-807,12,,0.0,1700.0,6478.05,0.0,,,,,,0.0,34,7.2,0.5,,,,,,,,,,,,,,,
