,Batch,Day,IGG,VCC,Viability,Glutamate,Ammonium,Normalized_Bolus_Feed,Temperature_setpoint,pH_setpoint
129,AR25-064-014,9,2997.315018900632,14.255103461080411,94.61961297305663,5.195000835223307,6.680881728746678,0.0,35.0,7.0
130,AR25-064-014,10,3622.765647077794,14.37452823849599,93.02151708347469,5.447165032989249,7.150991965453175,0.044287871,35.0,7.0
131,AR25-064-014,11,4265.843403713289,13.776364055623807,91.31186904472264,5.781048508665935,7.704408794383923,0.0,35.0,7.0
132,AR25-064-014,12,4918.285816581648,13.400660546999308,89.07042091458699,6.055754801898797,8.045135447623583,0.038730821,35.0,7.0
133,AR25-064-014,13,5599.0128012164905,12.509234629677588,86.6596756343409,6.412801077555988,8.468486447082737,0.0,35.0,7.0
134,AR25-064-014,14,6309.888838381877,11.931957255016716,83.73856192621943,6.726807559223224,8.72851404046178,0.0,35.0,7.0
135,AR25-064-016,0,76.37926,1.1685,99.2,2.84,0.69,0.0,36.5,7.0
136,AR25-064-016,1,60.70508331697214,3.7839039005172825,99.32479843159442,2.946205695395309,1.2361517064592902,0.0,36.5,7.0
137,AR25-064-016,2,137.5114062957565,6.173309702851462,99.5223719441091,3.090063256933763,1.872758074719466,0.0,36.5,7.0
138,AR25-064-016,3,288.92824425416154,8.270000182891945,99.69373384289545,3.272856673719284,2.561382166870639,0.040735325,36.5,7.0
139,AR25-064-016,4,493.49277431363373,9.662295254690452,99.70676626465114,3.603667554647192,3.3733023619458864,0.0,36.5,7.0
140,AR25-064-016,5,757.0214992507404,11.304022024046269,99.05330737686445,3.9787280243224554,4.043321229396739,0.0,35.0,7.0
141,AR25-064-016,6,1217.7986293042593,12.63011350091311,98.40982791551296,4.170004402743147,4.618210551841032,0.0513573,35.0,7.0
142,AR25-064-016,7,1714.438352095437,13.059855207018177,97.86854129220993,4.442624612508626,5.338055347663929,0.0,35.0,7.0
143,AR25-064-016,8,2217.9073554924826,13.597406239754845,96.91986143333388,4.626654662185355,5.82911899011469,0.050289937,35.0,7.0
144,AR25-064-016,9,2728.228526747327,13.274612455516985,95.94419648668384,4.897308807544783,6.4162451039655,0.0,35.0,7.0
145,AR25-064-016,10,3229.926912555966,13.151736462460685,94.44327610497318,5.0970382934128216,6.754405478741549,0.044278957,35.0,7.0
146,AR25-064-016,11,3740.555161054551,12.398011203532228,92.80179520884158,5.392499727992191,7.174098663957827,0.0,35.0,7.0
147,AR25-064-016,12,4262.047890247753,11.992099500690713,90.59832991152517,5.648621092323695,7.393677962859906,0.038711599,35.0,7.0
148,AR25-064-016,13,4825.1129158513095,11.227959136884587,88.19749580814052,6.011688658212912,7.723911329434395,0.0,35.0,7.0
149,AR25-064-016,14,5444.01845236488,10.955598794116696,85.26397566216703,6.359635547096144,7.934299151223554,0.0,35.0,7.0
150,AR25-064-017,0,72.87315,1.2482,98.9,2.73,0.71,0.0,36.5,7.199999999999999
151,AR25-064-017,1,-12.726252821373693,3.723453397850433,99.404024961785,2.795593224690733,1.2194557792882585,0.0,36.5,7.199999999999999
152,AR25-064-017,2,-25.564959710279403,5.960498170266766,99.96027982883577,2.8996710336061926,1.7977174356381698,0.0,36.5,7.199999999999999
153,AR25-064-017,3,20.162453069561106,7.927354392159703,100.45984035570419,3.049161981030345,2.4125906988230934,0.040733198,36.5,7.199999999999999
154,AR25-064-017,4,109.51217997902367,9.251570544397413,100.76235412625472,3.359394108505839,3.145104115637703,0.0,36.5,7.199999999999999
155,AR25-064-017,5,257.472498758456,10.926845438215016,100.35395850540719,3.732931107959775,3.7428407172099925,0.0,35.0,7.199999999999999
