,Batch,Day,IGG,VCC,Viability,Glutamate,Ammonium,Normalized_Bolus_Feed,Temperature_setpoint,pH_setpoint
52,AR25-064-005,7,,,,,,0.0,35.0,7.1
53,AR25-064-005,8,,,,,,0.050551945,35.0,7.1
54,AR25-064-005,9,,,,,,0.0,35.0,7.1
55,AR25-064-005,10,,,,,,0.04455245,35.0,7.1
56,AR25-064-005,11,,,,,,0.0,35.0,7.1
57,AR25-064-005,12,,,,,,0.039011704,35.0,7.1
58,AR25-064-005,13,,,,,,0.0,35.0,7.1
59,AR25-064-005,14,,,,,,0.0,35.0,7.1
60,AR25-064-006,0,,,,,,0.0,36.5,7.2
61,AR25-064-006,1,,,,,,0.0,36.5,7.2
62,AR25-064-006,2,,,,,,0.0,36.5,7.2
63,AR25-064-006,3,,,,,,0.040733198000000005,36.5,7.2
64,AR25-064-006,4,,,,,,0.0,36.5,7.2
65,AR25-064-006,5,,,,,,0.0,35.0,7.2
66,AR25-064-006,6,,,,,,0.05117760699999999,35.0,7.2
67,AR25-064-006,7,,,,,,0.0,35.0,7.2
68,AR25-064-006,8,,,,,,0.050130441,35.0,7.2
69,AR25-064-006,9,,,,,,0.0,35.0,7.2
70,AR25-064-006,10,,,,,,0.044216662,35.0,7.2
71,AR25-064-006,11,,,,,,0.0,35.0,7.2
72,AR25-064-006,12,,,,,,0.038734668,35.0,7.2
73,AR25-064-006,13,,,,,,0.0,35.0,7.2
74,AR25-064-006,14,,,,,,0.0,35.0,7.2
75,AR25-064-008,0,,,,,,0.0,36.5,7.3
76,AR25-064-008,1,,,,,,0.0,36.5,7.3
77,AR25-064-008,2,,,,,,0.0,36.5,7.3
78,AR25-064-008,3,,,,,,0.041117554,36.5,7.3
79,AR25-064-008,4,,,,,,0.0,36.5,7.3
80,AR25-064-008,5,,,,,,0.0,35.0,7.3
81,AR25-064-008,6,,,,,,0.051546392,35.0,7.3
82,AR25-064-008,7,,,,,,0.0,35.0,7.3
83,AR25-064-008,8,,,,,,0.050499845,35.0,7.3
84,AR25-064-008,9,,,,,,0.0,35.0,7.3
85,AR25-064-008,10,,,,,,0.04457276,35.0,7.3
86,AR25-064-008,11,,,,,,0.0,35.0,7.3
87,AR25-064-008,12,,,,,,0.0390625,35.0,7.3
88,AR25-064-008,13,,,,,,0.0,35.0,7.3
89,AR25-064-008,14,,,,,,0.0,35.0,7.3
90,AR25-064-009,0,,,,,,0.0,36.5,7.1
91,AR25-064-009,1,,,,,,0.0,36.5,7.1
92,AR25-064-009,2,,,,,,0.0,36.5,7.1
93,AR25-064-009,3,,,,,,0.040733198000000005,36.5,7.1
94,AR25-064-009,4,,,,,,0.0,36.5,7.1
95,AR25-064-009,5,,,,,,0.0,35.0,7.1
96,AR25-064-009,6,,,,,,0.051314274,35.0,7.1
97,AR25-064-009,7,,,,,,0.0,35.0,7.1
98,AR25-064-009,8,,,,,,0.050253833,35.0,7.1
99,AR25-064-009,9,,,,,,0.0,35.0,7.1
100,AR25-064-009,10,,,,,,0.044270047,35.0,7.1
101,AR25-064-009,11,,,,,,0.0,35.0,7.1
102,AR25-064-009,12,,,,,,0.038744288,35.0,7.1
103,AR25-064-009,13,,,,,,0.0,35.0,7.1
104,AR25-064-009,14,,,,,,0.0,35.0,7.1
105,AR25-064-010,0,,,,,,0.0,36.5,7.1
106,AR25-064-010,1,,,,,,0.0,36.5,7.1
107,AR25-064-010,2,,,,,,0.0,36.5,7.1
108,AR25-064-010,3,,,,,,0.040737452,36.5,7.1
109,AR25-064-010,4,,,,,,0.0,36.5,7.1
110,AR25-064-010,5,,,,,,0.0,35.0,7.1
111,AR25-064-010,6,,,,,,0.051054962,35.0,7.1
112,AR25-064-010,7,,,,,,0.0,35.0,7.1
113,AR25-064-010,8,,,,,,0.04999234799999999,35.0,7.1
114,AR25-064-010,9,,,,,,0.0,35.0,7.1
115,AR25-064-010,10,,,,,,0.044,35.0,7.1
116,AR25-064-010,11,,,,,,0.0,35.0,7.1
117,AR25-064-010,12,,,,,,0.038436899,35.0,7.1
118,AR25-064-010,13,,,,,,0.0,35.0,7.1
119,AR25-064-010,14,,,,,,0.0,35.0,7.1
120,AR25-064-012,0,,,,,,0.0,36.5,7.1
121,AR25-064-012,1,,,,,,0.0,36.5,7.1
122,AR25-064-012,2,,,,,,0.0,36.5,7.1
123,AR25-064-012,3,,,,,,0.040735325,36.5,7.1
124,AR25-064-012,4,,,,,,0.0,36.5,7.1
125,AR25-064-012,5,,,,,,0.0,35.0,7.1
126,AR25-064-012,6,,,,,,0.051023065,35.0,7.1
127,AR25-064-012,7,,,,,,0.0,35.0,7.1
128,AR25-064-012,8,,,,,,0.049964311,35.0,7.1
129,AR25-064-012,9,,,,,,0.0,35.0,7.1
130,AR25-064-012,10,,,,,,0.043975813,35.0,7.1
131,AR25-064-012,11,,,,,,0.0,35.0,7.1
132,AR25-064-012,12,,,,,,0.038416076,35.0,7.1
133,AR25-064-012,13,,,,,,0.0,35.0,7.1
134,AR25-064-012,14,,,,,,0.0,35.0,7.1
135,AR25-064-013,0,,,,,,0.0,36.5,7.3
136,AR25-064-013,1,,,,,,0.0,36.5,7.3
137,AR25-064-013,2,,,,,,0.0,36.5,7.3
138,AR25-064-013,3,,,,,,0.040694944,36.5,7.3
139,AR25-064-013,4,,,,,,0.0,36.5,7.3
140,AR25-064-013,5,,,,,,0.0,35.0,7.3
141,AR25-064-013,6,,,,,,0.051057622,35.0,7.3
142,AR25-064-013,7,,,,,,0.0,35.0,7.3
143,AR25-064-013,8,,,,,,0.050068973,35.0,7.3
144,AR25-064-013,9,,,,,,0.0,35.0,7.3
145,AR25-064-013,10,,,,,,0.044258915,35.0,7.3
146,AR25-064-013,11,,,,,,0.0,35.0,7.3
147,AR25-064-013,12,,,,,,0.038838819,35.0,7.3
148,AR25-064-013,13,,,,,,0.0,35.0,7.3
149,AR25-064-013,14,,,,,,0.0,35.0,7.3
150,AR25-064-014,0,,,,,,0.0,36.5,7.0
151,AR25-064-014,1,,,,,,0.0,36.5,7.0
152,AR25-064-014,2,,,,,,0.0,36.5,7.0
153,AR25-064-014,3,,,,,,0.040735325,36.5,7.0
154,AR25-064-014,4,,,,,,0.0,36.5,7.0
155,AR25-064-014,5,,,,,,0.0,35.0,7.0
156,AR25-064-014,6,,,,,,0.051359992,35.0,7.0
157,AR25-064-014,7,,,,,,0.0,35.0,7.0
158,AR25-064-014,8,,,,,,0.050295099,35.0,7.0
159,AR25-064-014,9,,,,,,0.0,35.0,7.0
160,AR25-064-014,10,,,,,,0.044287871,35.0,7.0
161,AR25-064-014,11,,,,,,0.0,35.0,7.0
162,AR25-064-014,12,,,,,,0.038730821000000006,35.0,7.0
163,AR25-064-014,13,,,,,,0.0,35.0,7.0
164,AR25-064-014,14,,,,,,0.0,35.0,7.0
165,AR25-064-015,0,,,,,,0.0,36.5,6.9
166,AR25-064-015,1,,,,,,0.0,36.5,6.9
167,AR25-064-015,2,,,,,,0.0,36.5,6.9
168,AR25-064-015,3,,,,,,0.040949181,36.5,6.9
169,AR25-064-015,4,,,,,,0.0,36.5,6.9
170,AR25-064-015,5,,,,,,0.0,35.0,6.9
171,AR25-064-015,6,,,,,,0.051362683,35.0,6.9
172,AR25-064-015,7,,,,,,0.0,35.0,6.9
173,AR25-064-015,8,,,,,,0.050289937,35.0,6.9
174,AR25-064-015,9,,,,,,0.0,35.0,6.9
175,AR25-064-015,10,,,,,,0.044261141,35.0,6.9
176,AR25-064-015,11,,,,,,0.0,35.0,6.9
177,AR25-064-015,12,,,,,,0.038659794,35.0,6.9
178,AR25-064-015,13,,,,,,0.0,35.0,6.9
179,AR25-064-015,14,,,,,,0.0,35.0,6.9
180,AR25-064-016,0,,,,,,0.0,36.5,7.0
181,AR25-064-016,1,,,,,,0.0,36.5,7.0
182,AR25-064-016,2,,,,,,0.0,36.5,7.0
183,AR25-064-016,3,,,,,,0.040735325,36.5,7.0
184,AR25-064-016,4,,,,,,0.0,36.5,7.0
185,AR25-064-016,5,,,,,,0.0,35.0,7.0
186,AR25-064-016,6,,,,,,0.0513573,35.0,7.0
187,AR25-064-016,7,,,,,,0.0,35.0,7.0
188,AR25-064-016,8,,,,,,0.050289937,35.0,7.0
189,AR25-064-016,9,,,,,,0.0,35.0,7.0
190,AR25-064-016,10,,,,,,0.044278957,35.0,7.0
191,AR25-064-016,11,,,,,,0.0,35.0,7.0
192,AR25-064-016,12,,,,,,0.038711599,35.0,7.0
193,AR25-064-016,13,,,,,,0.0,35.0,7.0
194,AR25-064-016,14,,,,,,0.0,35.0,7.0
195,AR25-064-017,0,,,,,,0.0,36.5,7.2
196,AR25-064-017,1,,,,,,0.0,36.5,7.2
197,AR25-064-017,2,,,,,,0.0,36.5,7.2
198,AR25-064-017,3,,,,,,0.040733198000000005,36.5,7.2
199,AR25-064-017,4,,,,,,0.0,36.5,7.2
200,AR25-064-017,5,,,,,,0.0,35.0,7.2
201,AR25-064-017,6,,,,,,0.0511883,35.0,7.2
202,AR25-064-017,7,,,,,,0.0,35.0,7.2
203,AR25-064-017,8,,,,,,0.050166368,35.0,7.2
204,AR25-064-017,9,,,,,,0.0,35.0,7.2
205,AR25-064-017,10,,,,,,0.04429232899999999,35.0,7.2
206,AR25-064-017,11,,,,,,0.0,35.0,7.2
207,AR25-064-017,12,,,,,,0.038829152,35.0,7.2
208,AR25-064-017,13,,,,,,0.0,35.0,7.2
209,AR25-064-017,14,,,,,,0.0,35.0,7.2
210,AR25-064-019,0,,,,,,0.0,36.5,7.1
211,AR25-064-019,1,,,,,,0.0,36.5,7.1
212,AR25-064-019,2,,,,,,0.0,36.5,7.1
213,AR25-064-019,3,,,,,,0.040735325,36.5,7.1
214,AR25-064-019,4,,,,,,0.0,36.5,7.1
215,AR25-064-019,5,,,,,,0.0,35.0,7.1
216,AR25-064-019,6,,,,,,0.05144627,35.0,7.1
217,AR25-064-019,7,,,,,,0.0,35.0,7.1
218,AR25-064-019,8,,,,,,0.050536304,35.0,7.1
219,AR25-064-019,9,,,,,,0.0,35.0,7.1
220,AR25-064-019,10,,,,,,0.045010484999999996,35.0,7.1
221,AR25-064-019,11,,,,,,0.0,35.0,7.1
222,AR25-064-019,12,,,,,,0.039044902,35.0,7.1
223,AR25-064-019,13,,,,,,0.0,35.0,7.1
224,AR25-064-019,14,,,,,,0.0,35.0,7.1
225,AR25-064-020,0,,,,,,0.0,36.5,6.9
226,AR25-064-020,1,,,,,,0.0,36.5,6.9
227,AR25-064-020,2,,,,,,0.0,36.5,6.9
228,AR25-064-020,3,,,,,,0.040737452,36.5,6.9
229,AR25-064-020,4,,,,,,0.0,36.5,6.9
230,AR25-064-020,5,,,,,,0.0,35.0,6.9
231,AR25-064-020,6,,,,,,0.051362683,35.0,6.9
232,AR25-064-020,7,,,,,,0.0,35.0,6.9
233,AR25-064-020,8,,,,,,0.050284776,35.0,6.9
234,AR25-064-020,9,,,,,,0.0,35.0,6.9
235,AR25-064-020,10,,,,,,0.04465645,35.0,6.9
236,AR25-064-020,11,,,,,,0.0,35.0,6.9
237,AR25-064-020,12,,,,,,0.038652131,35.0,6.9
238,AR25-064-020,13,,,,,,0.0,35.0,6.9
239,AR25-064-020,14,,,,,,0.0,35.0,6.9
