Code_Run_Date,Bioreactor,Day,Date,FEED_RATE--INPUT_DATA,VOLUME_ML,IGG--STATE_SP,DAILY_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,DAILY_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_AT_TEMP--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD
2024-08-01,MR24-038-805,0,,0.0034722222222222216,1685.0,146.51,0.002949226123065307,121.58,12.2,98.4,0.9,331.0,0.002949226123065307,34,7.097,0.5,121.58,12.2,98.4,0.9,331.0,121.58,12.2,98.4,0.9,331.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0
2024-08-01,MR24-038-805,1,,0.005298001439765542,1695.36,509.83,0.02105979123817701,430.17,16.7,98.3,2.87,333.0,0.004500001222903915,34,7.101,0.49700000000000005,430.17,16.7,98.3,2.87,333.0,376.21508025834316,14.210263951136078,98.23720578906307,1.9716767490154756,309.5417488097867,53.95491974165685,2.4897360488639233,0.06279421093692861,0.8983232509845245,23.458251190213275
2024-08-01,MR24-038-805,2,,0.00529800145560834,1700.0,997.91,0.021061575837097977,,,,,,0.004500001236360425,34,7.2,0.5,920.3358099128047,22.870428106673867,99.30789493486242,3.7656069152346396,323.05432818641935,,,,,,,,,,
2024-08-01,MR24-038-805,3,,0.005298001455254261,1700.0,1505.08,0.021061575837097973,,,,,,0.004500001236059678,34,7.2,0.5,1574.573495829523,28.07994815618443,100.28735884764106,3.9749787848892373,317.71317697141814,,,,,,,,,,
2024-08-01,MR24-038-805,4,,0.005298001455254261,1700.0,2119.61,0.021061575837097973,,,,,,0.004500001236059678,34,7.2,0.5,2297.668393813645,30.68753360311874,101.19945134592149,3.592370104542657,309.3747415939678,,,,,,,,,,
2024-08-01,MR24-038-805,5,,0.005298001455254261,1700.0,2716.05,0.021061575837097973,,,,,,0.004500001236059678,34,7.2,0.5,,,,,,,,,,,,,,,
2024-08-01,MR24-038-805,6,,0.005298001455254261,1700.0,3307.9,0.021061575837097987,,,,,,0.004500001236059678,34,7.2,0.5,,,,,,,,,,,,,,,
2024-08-01,MR24-038-805,7,,0.005298001455254261,1700.0,3888.32,0.021061575837097973,,,,,,0.004500001236059678,34,7.2,0.5,,,,,,,,,,,,,,,
2024-08-01,MR24-038-805,8,,0.005298001455254261,1700.0,4309.7,0.021061575837097973,,,,,,0.004500001236059678,34,7.2,0.5,,,,,,,,,,,,,,,
2024-08-01,MR24-038-805,9,,0.005298001455254261,1700.0,4805.73,0.021061575837097973,,,,,,0.004500001236059678,34,7.2,0.5,,,,,,,,,,,,,,,
2024-08-01,MR24-038-805,10,,0.005298001455254261,1700.0,5497.992,0.021061575837097973,,,,,,0.004500001236059678,34,7.2,0.5,,,,,,,,,,,,,,,
2024-08-01,MR24-038-805,11,,0.005298001455254261,1700.0,6057.48,0.021061575837098,,,,,,0.004500001236059678,34,7.2,0.5,,,,,,,,,,,,,,,
2024-08-01,MR24-038-805,12,,0.005298001455254261,1700.0,6478.05,0.0,,,,,,0.004500001236059678,34,7.2,0.5,,,,,,,,,,,,,,,
