Code_Run_Date,Bioreactor,Day,Date,FEED_RATE--INPUT_DATA,VOLUME_ML,IGG--STATE_SP,DAILY_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,DAILY_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_AT_TEMP--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD
2024-08-01,MR24-038-805,0,,0.0035189858889360754,1685.0,146.51,0.002949226123065307,121.58,12.2,98.4,0.9,331.0,0.002949226123065307,34,7.097,0.5,121.58,12.2,98.4,0.9,331.0,121.58,12.2,98.4,0.9,331.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0
2024-08-01,MR24-038-805,1,,0.007592125222175035,1695.36,509.83,0.006362882586491769,430.17,16.7,98.3,2.87,333.0,0.006362882586491769,34,7.101,0.49700000000000005,430.17,16.7,98.3,2.87,333.0,376.21508025834316,14.210263951136078,98.23720578906307,1.9716767490154756,309.5417488097867,53.95491974165685,2.4897360488639233,0.06279421093692861,0.8983232509845245,23.458251190213275
2024-08-01,MR24-038-805,2,,0.007555107428876494,1718.193,997.91,0.004500001236360424,933.27,22.3,97.8,3.86,331.0,0.006331858352107215,34,7.134,0.512,933.27,22.3,97.8,3.8599999999999994,331.0,920.3358099128047,22.870428106673867,99.30789493486242,3.7656069152346396,323.05432818641935,66.8891098288521,1.9193079421900574,-1.445100723925492,0.9927163357498847,31.40392300379392
2024-08-01,MR24-038-805,3,,0.00754453811431669,1700.0,1505.08,0.004500001236059679,,,,,,0.0063230003175522385,34,7.2,0.5,1568.5647349136764,26.822131863051442,97.70323139236682,4.048847261948521,324.18189655071825,,,,,,,,,,
2024-08-01,MR24-038-805,4,,0.007543068907981458,1700.0,2119.61,0.004500001236059679,,,,,,0.0063217689907322985,34,7.2,0.5,2278.341944772357,29.31943775026361,97.33905584427157,3.814621751547774,321.5099099283454,,,,,,,,,,
2024-08-01,MR24-038-805,5,,0.007543068907981458,1700.0,2716.05,0.004500001236059679,,,,,,0.0063217689907322985,34,7.2,0.5,2985.281420717417,29.56356480878871,96.71672813116673,3.3137184528716803,318.68635240928927,,,,,,,,,,
2024-08-01,MR24-038-805,6,,0.007543068907981458,1700.0,3307.9,0.004500001236059679,,,,,,0.0063217689907322985,34,7.2,0.5,,,,,,,,,,,,,,,
2024-08-01,MR24-038-805,7,,0.007543068907981458,1700.0,3888.32,0.004500001236059675,,,,,,0.0063217689907322985,34,7.2,0.5,,,,,,,,,,,,,,,
2024-08-01,MR24-038-805,8,,0.007543068907981458,1700.0,4309.7,0.004500001236059675,,,,,,0.0063217689907322985,34,7.2,0.5,,,,,,,,,,,,,,,
2024-08-01,MR24-038-805,9,,0.007543068907981458,1700.0,4805.73,0.004500001236059675,,,,,,0.0063217689907322985,34,7.2,0.5,,,,,,,,,,,,,,,
2024-08-01,MR24-038-805,10,,0.007543068907981458,1700.0,5497.992,0.004500001236059675,,,,,,0.0063217689907322985,34,7.2,0.5,,,,,,,,,,,,,,,
2024-08-01,MR24-038-805,11,,0.007543068907981458,1700.0,6057.48,0.004500001236059675,,,,,,0.0063217689907322985,34,7.2,0.5,,,,,,,,,,,,,,,
2024-08-01,MR24-038-805,12,,0.007543068907981458,1700.0,6478.05,0.0,,,,,,0.0063217689907322985,34,7.2,0.5,,,,,,,,,,,,,,,
