Code_Run_Date,Bioreactor,Day,Date,IGG--STATE_SP,DAILY_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,DAILY_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_AT_TEMP--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD
2024-06-06,MR24-030-803,0,,146.51,0.0045,131.5267,13.3,99.1,1.03,323.0,0.0045,34,6.988,0.493,131.5267,13.3,99.1,1.03,323.0,131.5267,13.3,99.1,1.03,323.0,1.0,1.0,1.0,1.0,1.0
2024-06-06,MR24-030-803,1,,509.83,0.0065,,,,,,0.0045,34,7.2,0.5,471.31506339044785,15.90981195712207,98.65676450063636,1.9720544056642169,306.95901398138767,,,,,,,,,,
2024-06-06,MR24-030-803,2,,997.91,0.008,,,,,,0.005421004495866512,34,7.2,0.5,960.7027850810623,20.051051927710414,98.15828278614225,2.429516371025958,301.1508574628004,,,,,,,,,,
2024-06-06,MR24-030-803,3,,1505.08,0.010499999999999999,,,,,,0.007170644990272821,34,7.2,0.5,1536.8914258135615,22.8987912136888,97.75662290206691,2.290774026127695,293.03497599492096,,,,,,,,,,
2024-06-06,MR24-030-803,4,,2119.61,0.008,,,,,,0.009347008748329139,34,7.2,0.5,2154.1857176965405,24.005949697988022,97.02372227815844,1.8337963439038987,287.4888864396942,,,,,,,,,,
2024-06-06,MR24-030-803,5,,2716.05,0.013499999999999998,,,,,,0.011472609959264376,34,7.2,0.5,2770.420344404568,23.58604177516586,95.7976683200321,1.2969255275907807,286.3396352053189,,,,,,,,,,
2024-06-06,MR24-030-803,6,,3307.9,0.010000000000000002,,,,,,0.01308930432803765,34,7.2,0.5,3358.318874152679,22.183899458854036,94.10168769597716,0.8338233048327958,289.3752094089352,,,,,,,,,,
2024-06-06,MR24-030-803,7,,3888.32,0.009499999999999995,,,,,,0.013813175933421056,34,7.2,0.5,3906.350942153945,20.371486642254304,92.05695353276657,0.5088636844805122,295.30022102687104,,,,,,,,,,
2024-06-06,MR24-030-803,8,,4309.7,0.009000000000000008,,,,,,0.01337577617454704,34,7.2,0.5,4413.418336419876,18.561892575327406,89.81065880145971,0.3188077735620296,302.5205374928296,,,,,,,,,,
2024-06-06,MR24-030-803,9,,4805.73,0.008999999999999994,,,,,,0.011617865859232595,34,7.2,0.5,4881.555730907314,16.94771254346487,87.49142829842793,0.22398453399944201,309.64784795631937,,,,,,,,,,
2024-06-06,MR24-030-803,10,,5302.42,0.008500000000000008,,,,,,0.008567358050089968,34,7.2,0.5,5309.848701902544,15.532193784027431,85.19165391876778,0.17660065488595486,315.727898135155,,,,,,,,,,
2024-06-06,MR24-030-803,11,,5791.69,0.007499999999999993,,,,,,0.004539877309214681,34,7.2,0.5,5691.586271297493,14.211238866067049,82.96838128651366,0.1397904655156188,320.2736878316054,,,,,,,,,,
2024-06-06,MR24-030-803,12,,6118.18,0.0,,,,,,0.0,34,7.2,0.5,6014.8132288799,12.861063081430048,80.8539445139969,0.09553840999144704,323.17468004264106,,,,,,,,,,
