Code_Run_Date,Bioreactor,Day,Date,IGG--STATE_SP,DAILY_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,DAILY_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_AT_TEMP--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD
2024-06-07,MR24-030-803,0,,146.51,0.0035620358222069187,131.5267,13.3,99.1,1.03,323.0,0.0035620358222069187,34,6.988,0.493,131.5267,13.3,99.1,1.03,323.0,105.49055373051648,12.871654072327447,98.95920926250393,1.1917247430488362,329.3025356923711,1.0,1.0,1.0,1.0,1.0
2024-06-07,MR24-030-803,1,,509.83,0.006452032645341593,,15.9,98.4,2.83,325.0,0.007417483203796834,34,7.113,0.495,405.36546624875996,15.647695777670968,98.67493157851567,2.4321378396535422,314.7980321389515,405.36546624875996,15.647695777670968,98.67493157851567,2.4321378396535422,314.7980321389515,1.0,1.0,1.0,1.0,1.0
2024-06-07,MR24-030-803,2,,997.91,0.00688558718941578,,,,,,0.00722429766904853,34,7.2,0.5,883.9900058558776,20.402662772012118,98.72530770644883,2.7061867947441836,299.8524400331902,,,,,,,,,,
2024-06-07,MR24-030-803,3,,1505.08,0.00850125111741589,,,,,,0.008381945712440922,34,7.2,0.5,1480.4592863078772,23.719362265055068,98.4742283060604,2.4569400384384865,290.6824059610101,,,,,,,,,,
2024-06-07,MR24-030-803,4,,2119.61,0.010672278557364783,,,,,,0.010583023011857205,34,7.2,0.5,2114.5690797529023,24.77749540336244,97.81679557454471,1.8876654999961529,284.42437700253834,,,,,,,,,,
2024-06-07,MR24-030-803,5,,2716.05,0.012810857451361478,,,,,,0.013022859423627272,34,7.2,0.5,2735.511544845904,24.06089912967829,96.59743995504935,1.27352824334315,283.18742535392073,,,,,,,,,,
2024-06-07,MR24-030-803,6,,3307.9,0.014498659177394138,,,,,,0.014979717476667138,34,7.2,0.5,3317.0941803852343,22.343663861566455,94.86449392644188,0.7792792755626973,286.6754555025326,,,,,,,,,,
2024-06-07,MR24-030-803,7,,3888.32,0.015481861646339592,,,,,,0.016044029742802463,34,7.2,0.5,3855.1163722527644,20.346937344830497,92.76371920233032,0.46176655575918446,293.3885355471574,,,,,,,,,,
2024-06-07,MR24-030-803,8,,4309.7,0.015035515759552698,,,,,,0.015496216272422904,34,7.2,0.5,4358.640273409124,18.548201349321285,90.45501617961804,0.30109310570843206,301.56627070771634,,,,,,,,,,
2024-06-07,MR24-030-803,9,,4805.73,0.012581818124007396,,,,,,0.01286739465430681,34,7.2,0.5,4839.054468718741,17.124200326072735,88.06782223889279,0.23896870463469233,309.7040736532413,,,,,,,,,,
2024-06-07,MR24-030-803,10,,5302.42,0.00870142056570447,,,,,,0.008822343419008753,34,7.2,0.5,5300.254957655357,15.996673573417999,85.68966148310899,0.2120844694381157,316.74093524646605,,,,,,,,,,
2024-06-07,MR24-030-803,11,,5791.69,0.004500000000000004,,,,,,0.0045,34,7.2,0.5,5735.28577273718,14.96519786825415,83.368378180773,0.17595303381307578,322.15736150882924,,,,,,,,,,
2024-06-07,MR24-030-803,12,,6118.18,0.0,,,,,,0.0,34,7.2,0.5,6130.008150339859,13.849905180724125,81.12172745493115,0.11415516786146343,325.9483640281164,,,,,,,,,,
