Time,FER027 TITER  PV,FER027 TITER  CSP,FER027 TITER  COUT,FER027 PH  PV,FER027 PH  CSP,FER027 PH  COUT,FER027 TEMP PRI  PV,FER027 TEMP PRI  CSP,FER027 TEMP PRI  COUT
11/26/25 6:15 PM,524.706543,546.7429646,0,6.815295219,6.952639103,50,37.20703125,37.20030594,37.71089554
11/26/25 6:30 PM,484.8006592,549.9227945,0,6.814853668,6.952639103,50,37.19617844,37.20030594,37.7432251
11/26/25 6:45 PM,476.9711914,553.1026245,0,6.814323425,6.952639103,50,37.20160675,37.20030594,37.72694016
11/26/25 7:00 PM,545.7015381,556.2824545,0,6.814038277,6.952639103,50,37.20160675,37.20030594,37.72621918
11/26/25 7:15 PM,475.9150391,559.4622844,0,6.813465118,6.952639103,50,37.1979866,37.20030594,37.73703384
11/26/25 7:30 PM,494.2524414,562.6421144,0,6.812811375,6.952639103,50,37.20160675,37.20030594,37.72651672
11/26/25 7:45 PM,475.8742676,565.8219443,0,6.812497616,6.952639103,50,37.1979866,37.20030594,37.73634338
11/26/25 8:00 PM,561.5571289,569.0017743,0,6.812097073,6.952639103,50,37.20160675,37.20030594,37.72533035
11/26/25 8:15 PM,537.3843994,572.1816042,0,6.811732292,6.952639103,50,37.19979858,37.20030594,37.73064423
11/26/25 8:30 PM,527.6230469,575.3614342,0,6.811383247,6.952639103,50,37.20160675,37.20030594,37.72517014
11/26/25 8:45 PM,478.21521,578.5412641,0,6.810860634,6.952639103,50,37.20522308,37.20030594,37.71418762
11/26/25 9:00 PM,494.4876709,581.7210941,0,6.810423374,6.952639103,50,37.1979866,37.20030594,37.73492432
11/26/25 9:15 PM,438.2617188,584.9009241,0,6.81009388,6.952639103,50,37.20341492,37.20030594,37.71829224
11/26/25 9:30 PM,533.175293,588.080754,0,6.809870243,6.952639103,50,37.20703125,37.20030594,37.70751953
11/26/25 9:45 PM,492.0032959,591.260584,0,6.809670448,6.952639103,50,37.1979866,37.20030594,37.73418808
11/26/25 10:00 PM,523.0340576,594.4404139,0,6.809329033,6.952639103,50,37.20341492,37.20030594,37.71813583
11/26/25 10:15 PM,517.1231689,597.6202439,0,6.808720589,6.952639103,50,37.1925621,37.20030594,37.7505455
11/26/25 10:30 PM,539.888916,600.8000738,0,6.808450222,6.952639103,50,37.19617844,37.20030594,37.73946381
11/26/25 10:45 PM,549.7381592,603.9799038,0,6.808038235,6.952639103,50,37.20341492,37.20030594,37.71784592
11/26/25 11:00 PM,546.8720703,607.1597337,0,6.807704926,6.952639103,50,37.20160675,37.20030594,37.72322464
11/26/25 11:15 PM,577.1346436,610.3395637,0,6.807749271,6.952639103,50,37.19437027,37.20030594,37.74542236
11/26/25 11:30 PM,516.77771,613.5193937,0,6.807458401,6.952639103,50,37.1925621,37.20030594,37.75128937
11/26/25 11:45 PM,615.6624756,616.6992236,0,6.807332516,6.952639103,50,37.20160675,37.20030594,37.72376633
11/27/25 12:00 AM,544.1496582,619.8790536,0,6.807020664,6.952639103,50,37.1925621,37.20030594,37.75127411
11/27/25 12:15 AM,530.3719482,623.0588835,0,6.806873322,6.952639103,50,37.20160675,37.20030594,37.72454071
11/27/25 12:30 AM,529.8126221,626.2387135,0,6.806815147,6.952639103,50,37.1979866,37.20030594,37.73459244
11/27/25 12:45 AM,554.4973145,629.4185434,0,6.80700922,6.952639103,50,37.19979858,37.20030594,37.72891617
11/27/25 1:00 AM,614.5263062,632.5983734,0,6.806846619,6.952639103,50,37.19979858,37.20030594,37.72923279
11/27/25 1:15 AM,583.5257568,635.7782033,0,6.806797028,6.952639103,50,37.19979858,37.20030594,37.72836304
11/27/25 1:30 AM,607.8200684,638.9580333,0,6.806555271,6.952639103,50,37.19979858,37.20030594,37.72694397
11/27/25 1:45 AM,629.3547974,642.1378633,0,6.806468964,6.952639103,50,37.1925621,37.20030594,37.74837112
11/27/25 2:00 AM,675.8977661,645.3176932,0,6.806581974,6.952639103,50,37.1979866,37.20030594,37.73238373
11/27/25 2:15 AM,607.9742432,648.4975232,0,6.806307316,6.952639103,50,37.1979866,37.20030594,37.73249817
11/27/25 2:30 AM,571.9926758,651.6773531,0,6.806237698,6.952639103,50,37.19979858,37.20030594,37.72648239
11/27/25 2:45 AM,598.3797607,654.8571831,0,6.806367397,6.952639103,50,37.20522308,37.20030594,37.70871735
11/27/25 3:00 AM,589.7008057,658.037013,0,6.806574821,6.952639103,50,37.1979866,37.20030594,37.72966385
11/27/25 3:15 AM,513.336792,661.216843,0,6.806612968,6.952639103,50,37.20522308,37.20030594,37.707901
11/27/25 3:30 AM,616.9926758,664.3966729,0,6.806771755,6.952639103,50,37.19617844,37.20030594,37.73522186
11/27/25 3:45 AM,607.9975586,667.5765029,0,6.806652069,6.952639103,50,37.19979858,37.20030594,37.72496033
11/27/25 4:00 AM,608.5625,670.7563329,0,6.806674957,6.952639103,50,37.20883942,37.20030594,37.69740295
11/27/25 4:15 AM,617.0419312,673.9361628,0,6.806764126,6.952639103,50,37.20703125,37.20030594,37.70125198
11/27/25 4:30 AM,622.8995361,677.1159928,0,6.806839943,6.952639103,50,37.20522308,37.20030594,37.70591354
11/27/25 4:45 AM,631.8375244,680.2958227,0,6.806941032,6.952639103,50,37.19617844,37.20030594,37.73114777
11/27/25 5:00 AM,602.3459473,683.4756527,0,6.806935787,6.952639103,50,37.20522308,37.20030594,37.7021637
11/27/25 5:15 AM,681.6627808,686.6554826,0,6.807065487,6.952639103,50,37.20341492,37.20030594,37.70640945
11/27/25 5:30 AM,604.5031738,689.8353126,0,6.807125092,6.952639103,50,37.1979866,37.20030594,37.72154617
11/27/25 5:45 AM,651.2057495,693.0151425,0,6.807308197,6.952639103,50,37.20341492,37.20030594,37.70426559
11/27/25 6:00 AM,638.6403809,696.1949725,0,6.807631016,6.952639103,50,37.19979858,37.20030594,37.71471405
11/27/25 6:15 AM,620.2246094,699.3748025,0,6.807707787,6.952639103,50,37.20522308,37.20030594,37.69769669
11/27/25 6:30 AM,648.204834,702.5546324,0,6.807720184,6.952639103,50,37.19979858,37.20030594,37.71277618
11/27/25 6:45 AM,648.1897583,705.7344624,0,6.807833195,6.952639103,50,37.18894577,37.20030594,37.7441597
11/27/25 7:00 AM,632.8101807,708.9142923,0,6.808214664,6.952639103,50,37.20703125,37.20030594,37.68899918
11/27/25 7:15 AM,662.5984497,712.0941223,0,6.808169365,6.952639103,50,37.20703125,37.20030594,37.6879158
11/27/25 7:30 AM,665.5284424,715.2739522,0,6.808766842,6.952639103,50,37.19979858,37.20030594,37.70811844
11/27/25 7:45 AM,663.8899536,718.4537822,0,6.808879852,6.952639103,50,37.20522308,37.20030594,37.69049072
11/27/25 8:00 AM,621.6312256,721.6336121,0,6.80878067,6.952639103,50,37.20522308,37.20030594,37.68906784
11/27/25 8:15 AM,670.9257813,724.8134421,0,6.809205055,6.952639103,50,37.20522308,37.20030594,37.68830109
11/27/25 8:30 AM,699.5444336,727.9932721,0,6.809494972,6.952639103,50,37.19979858,37.20030594,37.70578766
11/27/25 8:45 AM,680.1146851,731.173102,0,6.80977726,6.952639103,50,37.19979858,37.20030594,37.70669937
11/27/25 9:00 AM,631.6437988,734.352932,0,6.809922218,6.952639103,50,37.20160675,37.20030594,37.70131302
11/27/25 9:15 AM,625.0822754,737.5327619,0,6.810335636,6.952639103,50,37.20522308,37.20030594,37.68833923
11/27/25 9:30 AM,619.8766479,741.0815124,0,6.810595036,6.952639103,50,37.21064758,37.20030594,37.67130661
11/27/25 9:45 AM,628.5898438,744.87621,0,6.810709953,6.992065907,51.78411484,37.11841583,36.57346725,35.98757553
11/27/25 10:00 AM,683.2407227,748.6709075,0,6.810019016,6.992065907,59.96475983,36.84534073,36.57346725,36.57953262
11/27/25 10:15 AM,674.135376,752.465605,0,6.818133354,6.992065907,67.76287079,36.82363892,36.57346725,36.4884491
11/27/25 10:30 AM,700.7537842,756.2603026,0,6.836377144,6.992065907,74.66107178,36.78023529,36.57346725,36.48204041
11/27/25 10:45 AM,649.6119385,760.0550001,0,6.840700626,6.992065907,54.11284637,36.76034546,36.57346725,36.42391586
11/27/25 11:00 AM,712.5674438,763.8496976,0,6.840752602,6.992065907,53.11485291,36.74045181,36.57346725,36.37598038
11/27/25 11:15 AM,608.5183105,767.6443952,0,6.841407776,6.992065907,52.15420532,36.72598267,36.57346725,36.32185745
11/27/25 11:30 AM,679.3328247,771.4390927,0,6.841296196,6.992065907,52.88541031,36.71513367,36.57346725,36.26622009
11/27/25 11:45 AM,629.4237671,775.2337902,0,6.841580868,6.992065907,50.93068695,36.69524002,36.57346725,36.24620819
11/27/25 12:00 PM,634.2870483,779.0284878,0,6.841778755,6.992065907,52.87640762,36.68800735,36.57346725,36.19708633
11/27/25 12:15 PM,703.8746948,782.8231853,0,6.841861725,6.992065907,50.05431366,36.66811371,36.57346725,36.19392395
11/27/25 12:30 PM,763.8788452,786.6178828,0,6.841909885,6.992065907,50.94561386,36.66630554,36.57346725,36.14328003
11/27/25 12:45 PM,645.574646,790.4125804,0,6.842126369,6.992065907,50,36.64460373,36.57346725,36.15922165
11/27/25 1:00 PM,630.5070801,794.2072779,0,6.842211246,6.992065907,50,36.62651825,36.57346725,36.17218018
11/27/25 1:15 PM,702.7105103,798.0019754,0,6.842835426,6.992065907,50,36.62290192,36.57346725,36.14922333
11/27/25 1:30 PM,644.3453979,801.796673,0,6.843330383,6.992065907,50,36.61024094,36.57346725,36.16032028
11/27/25 1:45 PM,693.2565918,805.5913705,0,6.84388876,6.992065907,50,36.59758377,36.57346725,36.17863464
11/27/25 2:00 PM,683.4472046,809.386068,0,6.84424305,6.992065907,50,36.58854294,36.57346725,36.19450378
11/27/25 2:15 PM,712.2402344,813.1807656,0,6.845012665,6.992065907,50,36.58130646,36.57346725,36.21055984
11/27/25 2:30 PM,714.4309082,816.9754631,0,6.845279694,6.992065907,50,36.55960464,36.57346725,36.2771225
11/27/25 2:45 PM,713.1670532,820.7701606,0,6.845683098,6.992065907,50,36.55237198,36.57346725,36.30767822
11/27/25 3:00 PM,628.0407715,824.5648582,0,6.846289158,6.992065907,50,36.54152298,36.57346725,36.3567009
11/27/25 3:15 PM,727.8950806,828.3595557,0,6.846631527,6.992065907,50,36.528862,36.57346725,36.41797638
11/27/25 3:30 PM,659.3279419,832.1542532,0,6.846674442,6.992065907,50,36.51439285,36.57346725,36.49129105
11/27/25 3:45 PM,723.8673706,835.9489508,0,6.846768856,6.992065907,50,36.50716019,36.57346725,36.55058289
11/27/25 4:00 PM,712.5592651,839.7436483,0,6.847000122,6.992065907,50,36.48545837,36.57346725,36.66097641
11/27/25 4:15 PM,797.3258057,843.5383458,0,6.847088814,6.992065907,50,36.47641754,36.57346725,36.74124908
11/27/25 4:30 PM,788.87323,847.3330434,0,6.847258568,6.992065907,50,36.46194839,36.57346725,36.84565735
11/27/25 4:45 PM,772.8710327,851.1277409,0,6.846970558,6.992065907,50,36.4456749,36.57346725,36.96379471
11/27/25 5:00 PM,765.0692139,854.9224384,0,6.84670639,6.992065907,50,36.43843842,36.57346725,37.0627327
11/27/25 5:15 PM,782.8150635,858.717136,0,6.846937656,6.992065907,50,36.42578125,36.57346725,37.18515015
11/27/25 5:30 PM,744.8928223,862.5118335,0,6.846568108,6.992065907,50,36.40950394,36.57346725,37.3263855
11/27/25 5:45 PM,716.3631592,866.306531,0,6.846417904,6.992065907,50,36.4058876,36.57346725,37.43626785
11/27/25 6:00 PM,728.3863525,870.1012286,0,6.846182823,6.992065907,50,36.38961029,36.57346725,37.59184647
11/27/25 6:15 PM,755.9752197,873.8959261,0,6.845923424,6.992065907,50,36.37333679,36.57346725,37.7539978
11/27/25 6:30 PM,738.3251343,877.6906236,0,6.84551096,6.992065907,50,36.36248398,36.57346725,37.90748978
11/27/25 6:45 PM,724.4018555,881.4853212,0,6.845417976,6.992065907,50,36.35525131,36.57346725,38.05689621
11/27/25 7:00 PM,813.9596558,885.2800187,0,6.845187187,6.992065907,50,36.34259033,36.57346725,38.23022842
11/27/25 7:15 PM,766.0565186,889.0747163,0,6.845271111,6.992065907,50,36.32993317,36.57346725,38.41039658
11/27/25 7:30 PM,767.944519,892.8694138,0,6.845201015,6.992065907,50,36.32089233,36.57346725,38.58591461
11/27/25 7:45 PM,777.8119507,896.6641113,0,6.845158577,6.992065907,50,36.31365585,36.57346725,38.76188278
11/27/25 8:00 PM,747.8171997,900.4588089,0,6.843993187,6.992065907,50,36.44748306,36.57346725,38.49163055
11/27/25 8:15 PM,806.6585083,904.2535064,0,6.842188835,6.992065907,50,36.66449738,36.57346725,37.84914398
11/27/25 8:30 PM,813.1593018,908.0482039,0,6.841940403,6.992065907,50.06340027,36.82363892,36.57346725,37.26406479
11/27/25 8:45 PM,794.2918701,911.8429015,0,6.841990471,6.992065907,50.12851715,36.88151169,36.57346725,36.91804886
11/27/25 9:00 PM,763.736084,915.637599,0,6.842223167,6.992065907,50,36.87789154,36.57346725,36.74687958
11/27/25 9:15 PM,854.3660278,919.4322966,0,6.842082024,6.992065907,50,36.86161804,36.57346725,36.61950302
11/27/25 9:30 PM,819.6558228,923.2269941,0,6.842343807,6.992065907,50,36.84895706,36.57346725,36.48881531
11/27/25 9:45 PM,764.5952759,927.0216916,0,6.842844486,6.992065907,50,36.83449173,36.57346725,36.37152481
11/27/25 10:00 PM,813.6668701,930.8163892,0,6.843294621,6.992065907,50,36.82725525,36.57346725,36.24003983
11/27/25 10:15 PM,813.5511475,934.6110867,0,6.843819618,6.992065907,50,36.80555344,36.57346725,36.16001129
11/27/25 10:30 PM,842.9908447,938.4057842,0,6.844555855,6.992065907,50,36.79289627,36.57346725,36.06026077
11/27/25 10:45 PM,842.0366211,942.2004818,0,6.845263004,6.992065907,50,36.77661896,36.57346725,35.97940445
11/27/25 11:00 PM,844.5357056,945.9951793,0,6.845995903,6.992065907,50,36.78023529,36.57346725,35.84618378
11/27/25 11:15 PM,832.4401245,949.7898768,0,6.846855164,6.992065907,50,36.76034546,36.57346725,35.79013824
11/27/25 11:30 PM,864.4057007,953.5845744,0,6.84747839,6.992065907,50,36.74587631,36.57346725,35.72648621
11/27/25 11:45 PM,810.9470215,957.3792719,0,6.848193169,6.992065907,50,36.73502731,36.57346725,35.65887833
11/28/25 12:00 AM,854.5043335,961.1739694,0,6.848770142,6.992065907,50,36.71875,36.57346725,35.61573792
11/28/25 12:15 AM,873.3883057,964.968667,0,6.849429131,6.992065907,50,36.69885635,36.57346725,35.59192276
11/28/25 12:30 AM,816.6414185,968.7633645,0,6.849819183,6.992065907,50,36.69343185,36.57346725,35.5308876
11/28/25 12:45 AM,886.1294556,972.558062,0,6.85031414,6.992065907,50,36.67896271,36.57346725,35.50525665
11/28/25 1:00 AM,852.1095581,976.3527596,0,6.851014614,6.992065907,50,36.67173004,36.57346725,35.46549225
11/28/25 1:15 AM,900.1567383,980.1474571,0,6.851384163,6.992065907,50,36.65726089,36.57346725,35.45530319
11/28/25 1:30 AM,832.894165,983.9421546,0,6.851908684,6.992065907,50,36.65364456,36.57346725,35.42019653
11/28/25 1:45 AM,923.7041626,987.7368522,0,6.852437019,6.992065907,50,36.63737106,36.57346725,35.43061447
11/28/25 2:00 AM,863.8556519,991.5315497,0,6.853036404,6.992065907,50,36.62471008,36.57346725,35.43639374
11/28/25 2:15 AM,846.3671265,995.3262472,0,6.853600979,6.992065907,50,36.61747742,36.57346725,35.43289948
11/28/25 2:30 AM,836.2403564,999.1209448,0,6.854182243,6.992065907,50,36.59939194,36.57346725,35.46785355
11/28/25 2:45 AM,899.0514526,1002.915642,0,6.854901791,6.992065907,50,36.59396744,36.57346725,35.47061539
11/28/25 3:00 AM,878.2594604,1006.71034,0,6.855345249,6.992065907,50,36.58130646,36.57346725,35.5011673
11/28/25 3:15 AM,906.4414063,1010.505037,0,6.856263638,6.992065907,50,36.56503296,36.57346725,35.5500412
11/28/25 3:30 AM,968.5623779,1014.299735,0,6.857008457,6.992065907,50,36.56141281,36.57346725,35.56814575
11/28/25 3:45 AM,894.9926147,1018.094432,0,6.857508659,6.992065907,50,36.54513931,36.57346725,35.63031387
11/28/25 4:00 AM,912.3157349,1021.88913,0,6.857917786,6.992065907,50,36.53247833,36.57346725,35.68762589
11/28/25 4:15 AM,867.8919067,1025.683827,0,6.858557224,6.992065907,50,36.5234375,36.57346725,35.73957825
11/28/25 4:30 AM,845.3119507,1029.478525,0,6.859127045,6.992065907,50,36.52705383,36.57346725,35.75894547
11/28/25 4:45 AM,912.2270508,1033.273223,0,6.859866142,6.992065907,50,36.51439285,36.57346725,35.83279037
11/28/25 5:00 AM,923.5585938,1037.06792,0,6.860790253,6.992065907,50,36.49269485,36.57346725,35.93957901
11/28/25 5:15 AM,916.7442627,1040.862618,0,6.861710548,6.992065907,50,36.48726654,36.57346725,36.00431442
11/28/25 5:30 AM,967.6286621,1044.657315,0,6.862491608,6.992065907,50,36.47280121,36.57346725,36.10280991
11/28/25 5:45 AM,934.0664673,1048.452013,0,6.863165379,6.992065907,50,36.46918488,36.57346725,36.17517853
11/28/25 6:00 AM,978.5166016,1052.24671,0,6.863613129,6.992065907,50,36.45290756,36.57346725,36.29204178
11/28/25 6:15 AM,957.5754395,1056.041408,0,6.864479065,6.992065907,50,36.44748306,36.57346725,36.3813858
11/28/25 6:30 AM,975.2177734,1059.836105,0,6.865353584,6.992065907,50,36.42939758,36.57346725,36.5150795
11/28/25 6:45 AM,946.4623413,1063.630803,0,6.866030693,6.992065907,50,36.42397308,36.57346725,36.61805344
11/28/25 7:00 AM,956.008728,1067.4255,0,6.866819859,6.992065907,50,36.41492844,36.57346725,36.7361908
11/28/25 7:15 AM,938.465332,1071.220198,0,6.867806435,6.992065907,50,36.40950394,36.57346725,36.84984589
11/28/25 7:30 AM,983.7816772,1075.014895,0,6.868691444,6.992065907,50,36.40227127,36.57346725,36.97497177
11/28/25 7:45 AM,974.9262695,1078.809593,0,6.869641781,6.992065907,50,36.38961029,36.57346725,37.1217041
11/28/25 8:00 AM,962.3514404,1082.604291,0,6.870555878,6.992065907,50,36.37333679,36.57346725,37.28495026
11/28/25 8:15 AM,973.3121948,1086.398988,0,6.871456146,6.992065907,50,36.36610031,36.57346725,37.42650604
11/28/25 8:30 AM,984.7932129,1090.193686,0,6.87239933,6.992065907,50,36.36429214,36.57346725,37.55729675
11/28/25 8:45 AM,994.0095825,1093.988383,0,6.873277187,6.992065907,50,36.35705948,36.57346725,37.70874405
11/28/25 9:00 AM,1041.570801,1097.783081,0,6.874407291,6.992065907,50,36.34078217,36.57346725,37.89240646
11/28/25 9:15 AM,948.4238281,1102.510972,0,6.875319004,6.992065907,50,36.338974,36.57346725,38.03750992
11/28/25 9:30 AM,908.9250488,1107.578206,0,6.873521328,6.949999809,50,36.1997261,36.31659698,37.78709793
11/28/25 9:45 AM,1069.337524,1112.64544,0,6.864839077,6.949999809,50,35.89409637,36.31659698,38.88650894
11/28/25 10:00 AM,1087.066162,1117.712674,0,6.858152866,6.949999809,50,36.09664154,36.31659698,38.48269272
11/28/25 10:15 AM,1097.378662,1122.779908,0,6.853129387,6.949999809,50,36.38599396,36.31659698,37.65827179
11/28/25 10:30 AM,1047.436035,1127.847142,0,6.849121094,6.949999809,50,36.6066246,36.31659698,36.88351059
11/28/25 10:45 AM,1131.611572,1132.914376,0,6.846336365,6.949999809,50,36.66992188,36.31659698,36.49423599
11/28/25 11:00 AM,1093.302246,1137.98161,0,6.844509125,6.949999809,50,36.67715454,36.31659698,36.25617599
11/28/25 11:15 AM,1124.59314,1143.048844,0,6.843644619,6.949999809,50,36.66087723,36.31659698,36.09175873
11/28/25 11:30 AM,986.8635864,1148.116078,0,6.842950344,6.949999809,50,36.65545273,36.31659698,35.89863205
11/28/25 11:45 AM,1142.850342,1153.183312,0,6.843037605,6.949999809,50,36.65906906,36.31659698,35.68338776
11/28/25 12:00 PM,1076.627319,1158.250547,0,6.843968868,6.949999809,50,36.6464119,36.31659698,35.52025986
11/28/25 12:15 PM,1143.230713,1163.317781,0,6.845829964,6.949999809,50,36.64460373,36.31659698,35.32740021
11/28/25 12:30 PM,1087.21936,1168.385015,0,6.847885132,6.949999809,50,36.64279556,36.31659698,35.13790894
11/28/25 12:45 PM,1158.785156,1173.452249,0,6.850175381,6.949999809,50,36.63917923,36.31659698,34.95704651
11/28/25 1:00 PM,1180.175415,1178.519483,0,6.852779388,6.949999809,50,36.62290192,36.31659698,34.81775665
11/28/25 1:15 PM,1178.383423,1183.586717,0,6.85527277,6.949999809,50,36.61928558,36.31659698,34.64414597
11/28/25 1:30 PM,1090.799805,1188.653951,0,6.858047485,6.949999809,50,36.61566925,36.31659698,34.47433472
11/28/25 1:45 PM,1106.295654,1193.721185,0,6.860619545,6.949999809,50,36.61024094,36.31659698,34.31283951
11/28/25 2:00 PM,1171.426147,1198.788419,0,6.862690926,6.949999809,50,36.60300827,36.31659698,34.15945816
11/28/25 2:15 PM,1118.791626,1203.855653,0,6.8650527,6.949999809,50,36.58854294,36.31659698,34.03164291
11/28/25 2:30 PM,1136.250244,1208.922887,0,6.867114067,6.949999809,50,36.59215927,36.31659698,33.85200119
11/28/25 2:45 PM,1158.261353,1213.990122,0,6.868983269,6.949999809,50,36.59396744,36.31659698,33.68093491
11/28/25 3:00 PM,1074.138184,1219.057356,0,6.871024132,6.949999809,50,36.58492279,36.31659698,33.54446411
11/28/25 3:15 PM,1211.446045,1224.12459,0,6.872454643,6.949999809,50,36.57588196,36.31659698,33.41069412
11/28/25 3:30 PM,1179.372437,1229.191824,0,6.873760223,6.949999809,50,36.57407379,36.31659698,33.25871658
11/28/25 3:45 PM,1139.644165,1234.259058,0,6.875270844,6.949999809,50,36.57045746,36.31659698,35
11/28/25 4:00 PM,1135.235962,1239.326292,0,6.876676083,6.949999809,50,36.56864929,36.31659698,35
11/28/25 4:15 PM,1254.356812,1244.393526,0,6.877715111,6.949999809,50,36.56864929,36.31659698,35
11/28/25 4:30 PM,1198.492065,1249.46076,0,6.878842354,6.949999809,50,36.56141281,36.31659698,35
11/28/25 4:45 PM,1246.250488,1254.527994,0,6.879816532,6.949999809,50,36.55418015,36.31659698,35
11/28/25 5:00 PM,1175.357178,1259.595228,0,6.880908012,6.949999809,50,36.54694748,36.31659698,35
11/28/25 5:15 PM,1237.334473,1264.662462,0,6.881895542,6.949999809,50,36.54694748,36.31659698,35
11/28/25 5:30 PM,1187.64624,1269.729696,0,6.88267231,6.949999809,50,36.54152298,36.31659698,35
11/28/25 5:45 PM,1188.406616,1274.796931,0,6.883346558,6.949999809,50,36.53790283,36.31659698,35
11/28/25 6:00 PM,1217.138306,1279.864165,0,6.884185791,6.949999809,50,36.528862,36.31659698,35
11/28/25 6:15 PM,1212.178223,1284.931399,0,6.884797096,6.949999809,50,36.52705383,36.31659698,35.07283783
11/28/25 6:30 PM,1124.405273,1289.998633,0,6.885783195,6.949999809,50,36.51439285,36.31659698,35.16879654
11/28/25 6:45 PM,1211.557129,1295.065867,0,6.886745453,6.949999809,50,36.51982117,36.31659698,35.19940186
11/28/25 7:00 PM,1237.895752,1300.133101,0,6.887197971,6.949999809,50,36.51258469,36.31659698,35.25857162
11/28/25 7:15 PM,1178.070068,1305.200335,0,6.888010502,6.949999809,50,36.51258469,36.31659698,35.2884903
11/28/25 7:30 PM,1259.084595,1310.267569,0,6.888664246,6.949999809,50,36.50354385,36.31659698,35.33897018
11/28/25 7:45 PM,1183.636963,1315.334803,0,6.889428139,6.949999809,50,36.49269485,36.31659698,35.39001465
11/28/25 8:00 PM,1259.078003,1320.402037,0,6.889849663,6.949999809,50,36.50173569,36.31659698,35.37725449
11/28/25 8:15 PM,1227.736084,1325.469271,0,6.890506744,6.949999809,50,36.49450302,36.31659698,35.41021729
11/28/25 8:30 PM,1292.802979,1330.536505,0,6.891218662,6.949999809,50,36.48545837,36.31659698,35.44561768
11/28/25 8:45 PM,1291.839355,1335.60374,0,6.891829014,6.949999809,50,36.47822571,36.31659698,35.47315216
11/28/25 9:00 PM,1283.942139,1340.670974,0,6.892602444,6.949999809,50,36.48003387,36.31659698,35.47199631
11/28/25 9:15 PM,1325.842041,1345.738208,0,6.893432617,6.949999809,50,36.46556473,36.31659698,35.51771164
11/28/25 9:30 PM,1277.619873,1350.805442,0,6.894284725,6.949999809,50,36.46737671,36.31659698,35.51332474
11/28/25 9:45 PM,1237.838379,1355.872676,0,6.895015717,6.949999809,50,36.46556473,36.31659698,35.51880264
11/28/25 10:00 PM,1282.786621,1360.93991,0,6.895810604,6.949999809,50,36.46556473,36.31659698,35.51779556
11/28/25 10:15 PM,1288.794556,1366.007144,0,6.896697998,6.949999809,50,36.4565239,36.31659698,35.54337692
11/28/25 10:30 PM,1230.12793,1371.074378,0,6.897266388,6.949999809,50,36.45471573,36.31659698,35.54663086
11/28/25 10:45 PM,1327.333984,1376.141612,0,6.898252964,6.949999809,50,36.44386673,36.31659698,35.57669067
11/28/25 11:00 PM,1358.454834,1381.208846,0,6.899012566,6.949999809,50,36.44024658,36.31659698,35.58491135
11/28/25 11:15 PM,1308.715942,1386.27608,0,6.899839878,6.949999809,50,36.4456749,36.31659698,35.56565857
11/28/25 11:30 PM,1301.940918,1391.343315,0,6.900461674,6.949999809,50,36.43843842,36.31659698,35.58444977
11/28/25 11:45 PM,1271.602295,1396.410549,0,6.901724339,6.949999809,50,36.42939758,36.31659698,35.60842514
11/29/25 12:00 AM,1323.7229,1401.477783,0,6.90247345,6.949999809,50,36.42578125,36.31659698,35.61608124
11/29/25 12:15 AM,1364.938232,1406.545017,0,6.903447151,6.949999809,50,36.4167366,36.31659698,35.64019012
11/29/25 12:30 AM,1279.061768,1411.612251,0,6.904239655,6.949999809,50,36.42578125,36.31659698,35.61014175
11/29/25 12:45 AM,1325.975586,1416.679485,0,6.905259609,6.949999809,50,36.42578125,36.31659698,35.6070137
11/29/25 1:00 AM,1419.121216,1421.746719,0,6.905874729,6.949999809,50,36.4167366,36.31659698,35.63129044
11/29/25 1:15 AM,1362.176758,1426.813953,0,6.907157898,6.949999809,50,36.41312027,36.31659698,35.63906097
11/29/25 1:30 AM,1358.351074,1431.881187,0,6.907887459,6.949999809,50,36.40407944,36.31659698,35.66344833
11/29/25 1:45 AM,1369.623413,1436.948421,0,6.908551216,6.949999809,50,36.4058876,36.31659698,35.65539169
11/29/25 2:00 AM,1343.139282,1442.015655,0,6.909487247,6.949999809,50,36.40407944,36.31659698,35.65777969
11/29/25 2:15 AM,1366.103149,1447.082889,0,6.910540581,6.949999809,50,36.4004631,36.31659698,35.66558456
11/29/25 2:30 AM,1362.787231,1452.150124,0,6.911077023,6.949999809,50,36.39684677,36.31659698,35.67376328
11/29/25 2:45 AM,1393.0177,1457.217358,0,6.911682129,6.949999809,50,36.39323044,36.31659698,35.6820488
11/29/25 3:00 AM,1379.483887,1462.284592,0,6.912758827,6.949999809,50,36.3950386,36.31659698,35.67378998
11/29/25 3:15 AM,1375.7229,1467.351826,0,6.913595676,6.949999809,50,36.3950386,36.31659698,35.67085648
11/29/25 3:30 AM,1383.88208,1472.41906,0,6.914416313,6.949999809,50,36.39323044,36.31659698,35.67328262
11/29/25 3:45 AM,1394.985596,1477.486294,0,6.914905548,6.949999809,50,36.38237762,36.31659698,35.70293045
11/29/25 4:00 AM,1415.302734,1482.553528,0,6.915926456,6.949999809,50,36.37695313,36.31659698,35.71652222
11/29/25 4:15 AM,1429.055786,1487.620762,0,6.916303158,6.949999809,50,36.38780212,36.31659698,35.68164825
11/29/25 4:30 AM,1371.91626,1492.687996,0,6.916764259,6.949999809,50,36.38237762,36.31659698,35.69577789
11/29/25 4:45 AM,1424.261597,1497.75523,0,6.917364597,6.949999809,50,36.38056946,36.31659698,35.69924164
