Batch,Day,IGG,VCC,Viability,Diameter,Ammonium,Glutamate,Normalized_Bolus_Feed,Temperature,pH_setpoint
MPC25-001-016,13,5581.452864,14.8339436,90.03221384,17.56384313,4.171061395,2.86638835,0,35,7.3
MPC25-001-016,14,6378.366062,14.09698569,86.1413269,17.86389549,2.82129831,1.005575542,0,35,7.3
MPC25-001-017,0,75.02,0.5,98.6,15.44,0.73,2.79,0,36.5,6.9
MPC25-001-017,1,-8.811538979,1.420820077,98.34631541,15.50931346,1.475644601,2.68614463,0,36.5,6.9
MPC25-001-017,2,-55.00872191,2.463635818,98.14744193,15.81831476,2.352804184,2.796351589,0,36.5,6.9
MPC25-001-017,3,-23.9041184,3.725562635,98.02049953,16.15359629,3.294979385,3.414668826,0.042434169,36.5,6.9
MPC25-001-017,4,126.7268591,6.004938732,98.30375043,16.13057993,3.966685885,4.468882013,0,35,6.9
MPC25-001-017,5,503.5533522,7.030434104,97.90065162,16.03857961,4.557425434,4.564490324,0,35,6.9
MPC25-001-017,6,861.8342844,7.63472146,97.35137085,16.35775108,5.518088831,4.388615188,0.053031757,35,6.9
MPC25-001-017,7,1239.074059,8.499227884,97.05693179,16.71024553,6.430135347,4.186106122,0,35,6.9
MPC25-001-017,8,1685.704819,8.626301688,96.05648888,17.41607548,7.544154199,4.167516482,0.053633643,35,6.9
MPC25-001-017,9,2204.950207,9.19490356,95.30838523,17.74513334,8.352150325,4.503244996,0,35,6.9
MPC25-001-017,10,2827.891714,9.342902125,93.83311414,18.09534626,9.11525039,4.954290465,0.048951202,35,6.9
MPC25-001-017,11,3524.683757,10.12545628,92.49244117,17.99641074,9.421025809,5.302775133,0,35,6.9
MPC25-001-017,12,4298.904014,10.56343061,90.29674034,18.04917089,9.553582864,5.158914877,0.0438877,35,6.9
MPC25-001-017,13,5113.4031,11.37702089,87.93570413,17.95215575,9.128183858,4.423594482,0,35,6.9
MPC25-001-017,14,5976.837119,11.53469156,84.46309354,18.19655651,8.305032019,3.002983524,0,35,6.9
MPC25-001-018,0,75.02,0.5,98.6,15.44,0.73,2.79,0,36.5,7.3
MPC25-001-018,1,-29.94716902,1.643348696,99.03556353,15.33272593,1.395424612,3.056087036,0,36.5,7.3
MPC25-001-018,2,-80.45450744,3.173001737,99.51739782,15.42047675,2.115300136,3.318998379,0,36.5,7.3
MPC25-001-018,3,-47.86626862,5.060363817,100.0052096,15.63488737,2.873796213,3.798860422,0.042434169,36.5,7.3
MPC25-001-018,4,108.482983,7.958533134,100.7885728,15.66145197,3.356074853,4.51487901,0,36.5,7.3
MPC25-001-018,5,426.0496735,11.04114455,101.0422245,15.86530979,3.857740426,5.426897004,0,36.5,7.3
MPC25-001-018,6,887.869952,14.46752954,101.1570047,16.01993039,4.418044757,6.709646215,0.053031757,35,7.3
MPC25-001-018,7,1590.229517,17.44541002,101.2185062,15.74296787,4.625607437,6.971348797,0,35,7.3
MPC25-001-018,8,2332.044798,19.44713619,100.3558994,16.24912451,5.335618592,6.705722572,0.053633643,35,7.3
MPC25-001-018,9,3110.352541,21.25858875,99.50290024,16.89454961,6.136587482,6.514940915,0,35,7.3
MPC25-001-018,10,3974.693084,21.86089911,97.74626479,17.87854904,7.279978431,6.732569831,0.048951202,35,7.3
MPC25-001-018,11,4918.586708,22.41861981,96.08758167,18.39483342,8.298918757,7.529157915,0,35,7.3
MPC25-001-018,12,5954.694366,22.22035321,93.7005618,18.77686392,9.457289098,8.535773309,0.0438877,35,7.3
MPC25-001-018,13,7033.288796,22.24576498,91.40863106,18.66839056,10.43341654,9.348475923,0,35,7.3
MPC25-001-018,14,8136.66383,21.59016775,88.34067508,18.72858379,11.52749683,9.459807369,0,35,7.3
MPC25-001-019,0,75.02,0.5,98.6,15.44,0.73,2.79,0,36.5,6.9
MPC25-001-019,1,-8.811538979,1.420820077,98.34631541,15.50931346,1.475644601,2.68614463,0,36.5,6.9
MPC25-001-019,2,-55.00872191,2.463635818,98.14744193,15.81831476,2.352804184,2.796351589,0,36.5,6.9
MPC25-001-019,3,-23.9041184,3.725562635,98.02049953,16.15359629,3.294979385,3.414668826,0.032369717,36.5,6.9
MPC25-001-019,4,123.8844073,5.858933033,98.23097529,16.17723973,4.037499672,4.501773043,0,35,6.9
MPC25-001-019,5,491.1025731,6.80367967,97.8762516,16.06980294,4.703350181,4.679587258,0,35,6.9
MPC25-001-019,6,839.3281104,7.362335881,97.40086191,16.36124092,5.750122052,4.573387751,0.040602245,35,6.9
MPC25-001-019,7,1201.639876,8.031247673,97.11140293,16.75290367,6.854802741,4.450779794,0,35,6.9
MPC25-001-019,8,1624.199387,8.063126086,96.28080822,17.44570074,8.190583606,4.548060886,0.041278175,35,6.9
MPC25-001-019,9,2116.954383,8.414303073,95.65579586,17.82970941,9.343534389,5.023210125,0,35,6.9
MPC25-001-019,10,2708.708225,8.480735021,94.48764449,18.18463816,10.49696465,5.662455157,0.037833861,35,6.9
MPC25-001-019,11,3378.781599,9.12107801,93.43299181,18.1554947,11.32315731,6.230926521,0,35,6.9
MPC25-001-019,12,4131.317977,9.594456567,91.70443553,18.23990472,12.03609344,6.361834466,0.034067647,35,6.9
MPC25-001-019,13,4940.515973,10.45155024,89.80158051,18.2409612,12.32525832,5.94331286,0,35,6.9
MPC25-001-019,14,5819.00852,10.87543853,86.94865342,18.55865799,12.28761273,4.906303498,0,35,6.9
MPC25-001-020,0,75.02,1.5,98.6,15.44,0.73,2.79,0,36.5,7.3
MPC25-001-020,1,41.03482888,3.023799092,98.91284811,15.32043123,1.145529209,3.071631697,0,36.5,7.3
MPC25-001-020,2,69.57200209,4.905319521,99.20830706,15.37882373,1.584763573,3.343106706,0,36.5,7.3
MPC25-001-020,3,183.6525625,7.086911055,99.44742162,15.5564088,2.046520744,3.807432023,0.032369717,36.5,7.3
MPC25-001-020,4,414.9550274,10.04129934,99.8512857,15.59595693,2.303007519,4.509492219,0,36.5,7.3
MPC25-001-020,5,791.0225895,13.1202981,99.79750998,15.75962842,2.598260101,5.430383903,0,36.5,7.3
MPC25-001-020,6,1295.648141,16.42799764,99.59593127,15.86919861,2.990403772,6.695274806,0.040602245,35,7.3
MPC25-001-020,7,2015.453281,18.97384921,99.25778041,15.61466981,3.173150652,6.946941749,0,35,7.3
MPC25-001-020,8,2739.943308,20.47938812,98.17002391,16.08410299,3.932387545,6.709704473,0.041278175,35,7.3
MPC25-001-020,9,3467.793314,21.51603607,97.08061727,16.75011469,4.95828423,6.569674828,0,35,7.3
MPC25-001-020,10,4241.542997,21.33740238,95.3328635,17.69576345,6.431504535,6.877165507,0.037833861,35,7.3
MPC25-001-020,11,5060.129095,20.9306379,93.74761081,18.23623066,7.975053291,7.778696518,0,35,7.3
MPC25-001-020,12,5934.685196,19.84722828,91.72325132,18.60845234,9.784161527,8.927926503,0.034067647,35,7.3
MPC25-001-020,13,6826.888112,18.92968245,89.91343662,18.56441927,11.60773923,9.915814779,0,35,7.3
MPC25-001-020,14,7725.352199,17.52979046,87.63532191,18.6712559,13.67376029,10.27276541,0,35,7.3
MPC25-001-021,0,75.02,1,98.6,15.44,0.73,2.79,0,36.5,7.1
MPC25-001-021,1,16.11164495,2.222309585,98.62958176,15.41487235,1.310586905,2.878888164,0,36.5,7.1
MPC25-001-021,2,7.281640088,3.684477669,98.67787449,15.59856925,1.968783879,3.069729147,0,36.5,7.1
MPC25-001-021,3,79.87422207,5.406236845,98.73396058,15.85500254,2.670750065,3.611050424,0.037411268,36.5,7.1
MPC25-001-021,4,270.8435769,8.023254317,99.07758549,15.8632252,3.134781091,4.489156641,0,36.5,7.1
MPC25-001-021,5,608.9195343,10.84528077,98.99610906,15.95446879,3.639946385,5.58206161,0,35,7.1
MPC25-001-021,6,1148.991768,12.47121762,98.54327116,15.86983691,4.131573907,5.788592757,0.0468399,35,7.1
MPC25-001-021,7,1685.67845,14.1859345,98.20552515,16.02894043,4.763546051,5.5532368,0,35,7.1
MPC25-001-021,8,2256.218337,14.88035419,97.11844922,16.7932111,5.822426452,5.266960617,0.04749481,35,7.1
MPC25-001-021,9,2871.837809,15.49219333,96.16174979,17.43153561,6.859251244,5.395628743,0,35,7.1
MPC25-001-021,10,3573.910169,15.3061494,94.5425459,18.11561002,8.070384834,5.970030052,0.043439271,35,7.1
MPC25-001-021,11,4344.242729,15.41144003,93.11525079,18.26542164,9.063017823,6.844734458,0,35,7.1
MPC25-001-021,12,5183.005023,15.10654816,91.07742705,18.35860633,10.10178911,7.527699796,0.039029597,35,7.1
MPC25-001-021,13,6045.829608,15.13541198,89.08273158,18.19936362,10.89872686,7.696932387,0,35,7.1
MPC25-001-021,14,6929.633804,14.59787656,86.29517019,18.37176148,11.66598143,7.089354107,0,35,7.1
MPC25-001-022,0,75.02,0.5,98.6,15.44,0.73,2.79,0,36.5,7.3
MPC25-001-022,1,-29.94716902,1.643348696,99.03556353,15.33272593,1.395424612,3.056087036,0,36.5,7.3
MPC25-001-022,2,-80.45450744,3.173001737,99.51739782,15.42047675,2.115300136,3.318998379,0,36.5,7.3
MPC25-001-022,3,-47.86626862,5.060363817,100.0052096,15.63488737,2.873796213,3.798860422,0.042434169,36.5,7.3
MPC25-001-022,4,108.482983,7.958533134,100.7885728,15.66145197,3.356074853,4.51487901,0,35,7.3
MPC25-001-022,5,502.8096185,9.501735398,100.7482132,15.75452238,3.733262785,4.257434732,0,35,7.3
MPC25-001-022,6,900.930436,10.50949984,100.4296501,16.28562497,4.414004291,3.877083757,0.053031757,35,7.3
MPC25-001-022,7,1346.076833,11.71057448,100.2555454,16.76278173,4.941728575,3.671157843,0,35,7.3
MPC25-001-022,8,1884.491942,12.16124414,99.28591802,17.44941902,5.557147409,3.773875243,0.053633643,35,7.3
MPC25-001-022,9,2505.450655,13.04864677,98.48731696,17.64023252,5.777460993,4.205529219,0,35,7.3
MPC25-001-022,10,3221.068465,13.45186033,96.87530532,17.81557731,5.911901748,4.592208449,0.048951202,35,7.3
MPC25-001-022,11,3983.787442,14.3193311,95.30359068,17.59261603,5.59639359,4.66624279,0,35,7.3
MPC25-001-022,12,4785.033785,14.56249226,92.78512827,17.61567386,5.143721402,4.087943865,0.0438877,35,7.3
MPC25-001-022,13,5581.452864,14.8339436,90.03221384,17.56384313,4.171061395,2.86638835,0,35,7.3
MPC25-001-022,14,6378.366062,14.09698569,86.1413269,17.86389549,2.82129831,1.005575542,0,35,7.3
MPC25-001-023,0,75.02,1.5,98.6,15.44,0.73,2.79,0,36.5,7.3
MPC25-001-023,1,41.03482888,3.023799092,98.91284811,15.32043123,1.145529209,3.071631697,0,36.5,7.3
MPC25-001-023,2,69.57200209,4.905319521,99.20830706,15.37882373,1.584763573,3.343106706,0,36.5,7.3
MPC25-001-023,3,183.6525625,7.086911055,99.44742162,15.5564088,2.046520744,3.807432023,0.042434169,36.5,7.3
MPC25-001-023,4,417.7974792,10.18730504,99.92406085,15.54929714,2.232193732,4.476601189,0,35,7.3
MPC25-001-023,5,880.2333134,11.80764338,99.5278987,15.61761767,2.327857713,4.145824698,0,35,7.3
MPC25-001-023,6,1331.214799,12.74235352,98.8190857,16.13140334,2.754330086,3.677939785,0.053031757,35,7.3
MPC25-001-023,7,1808.73478,13.70699388,98.24034845,16.59182553,3.064604396,3.382077124,0,35,7.3
MPC25-001-023,8,2353.895884,13.75667168,96.8757232,17.25477224,3.507486955,3.397312739,0.053633643,35,7.3
MPC25-001-023,9,2950.887252,14.08669457,95.71762336,17.41122153,3.607773677,3.740298003,0,35,7.3
MPC25-001-023,10,3607.101868,13.79053071,93.80737369,17.54349981,3.681713595,4.028639433,0.048951202,35,7.3
MPC25-001-023,11,4271.231987,13.83572746,92.02306918,17.27492931,3.370396621,3.987630005,0,35,7.3
MPC25-001-023,12,4932.610652,13.15834137,89.4001226,17.25652845,2.988083253,3.277177472,0.0438877,35,7.3
MPC25-001-023,13,5547.939307,12.44333172,86.67114303,17.1710664,2.148309621,1.914008828,0,35,7.3
MPC25-001-023,14,6124.883029,10.69586144,82.95041385,17.44446612,0.984981062,-0.08478639,0,35,7.3
MPC25-001-024,0,75.02,1.5,98.6,15.44,0.73,2.79,0,36.5,7.3
MPC25-001-024,1,41.03482888,3.023799092,98.91284811,15.32043123,1.145529209,3.071631697,0,36.5,7.3
MPC25-001-024,2,69.57200209,4.905319521,99.20830706,15.37882373,1.584763573,3.343106706,0,36.5,7.3
MPC25-001-024,3,183.6525625,7.086911055,99.44742162,15.5564088,2.046520744,3.807432023,0.032369717,36.5,7.3
MPC25-001-024,4,414.9550274,10.04129934,99.8512857,15.59595693,2.303007519,4.509492219,0,36.5,7.3
MPC25-001-024,5,791.0225895,13.1202981,99.79750998,15.75962842,2.598260101,5.430383903,0,36.5,7.3
MPC25-001-024,6,1295.648141,16.42799764,99.59593127,15.86919861,2.990403772,6.695274806,0.040602245,35,7.3
MPC25-001-024,7,2015.453281,18.97384921,99.25778041,15.61466981,3.173150652,6.946941749,0,35,7.3
MPC25-001-024,8,2739.943308,20.47938812,98.17002391,16.08410299,3.932387545,6.709704473,0.041278175,35,7.3
MPC25-001-024,9,3467.793314,21.51603607,97.08061727,16.75011469,4.95828423,6.569674828,0,35,7.3
MPC25-001-024,10,4241.542997,21.33740238,95.3328635,17.69576345,6.431504535,6.877165507,0.037833861,35,7.3
MPC25-001-024,11,5060.129095,20.9306379,93.74761081,18.23623066,7.975053291,7.778696518,0,35,7.3
MPC25-001-024,12,5934.685196,19.84722828,91.72325132,18.60845234,9.784161527,8.927926503,0.034067647,35,7.3
MPC25-001-024,13,6826.888112,18.92968245,89.91343662,18.56441927,11.60773923,9.915814779,0,35,7.3
MPC25-001-024,14,7725.352199,17.52979046,87.63532191,18.6712559,13.67376029,10.27276541,0,35,7.3
MPC25-001-025,0,75.02,0.5,98.6,15.44,0.73,2.79,0,36.5,6.9
MPC25-001-025,1,-8.811538979,1.420820077,98.34631541,15.50931346,1.475644601,2.68614463,0,36.5,6.9
MPC25-001-025,2,-55.00872191,2.463635818,98.14744193,15.81831476,2.352804184,2.796351589,0,36.5,6.9
MPC25-001-025,3,-23.9041184,3.725562635,98.02049953,16.15359629,3.294979385,3.414668826,0.042434169,36.5,6.9
MPC25-001-025,4,126.7268591,6.004938732,98.30375043,16.13057993,3.966685885,4.468882013,0,36.5,6.9
MPC25-001-025,5,426.7934072,8.569843258,98.19466293,16.14936703,4.681903076,5.733952597,0,36.5,6.9
MPC25-001-025,6,848.7738004,11.59275116,98.07872536,16.0920565,5.522129297,7.221177647,0.053031757,35,6.9
MPC25-001-025,7,1483.226743,14.23406342,98.01989262,15.69043167,6.114014209,7.486297076,0,35,6.9
MPC25-001-025,8,2133.257675,15.91219374,97.12647025,16.21578097,7.322625382,7.099363811,0.053633643,35,6.9
MPC25-001-025,9,2809.852093,17.40484555,96.32396851,16.99945043,8.711276813,6.812656691,0,35,6.9
MPC25-001-025,10,3581.516333,17.7519409,94.70407361,18.15831799,10.48332707,7.094651847,0.048951202,35,6.9
MPC25-001-025,11,4459.483023,18.22474499,93.27643215,18.79862812,12.12355098,8.165690258,0,35,6.9
MPC25-001-025,12,5468.564596,18.22129156,91.21217387,19.21036096,13.86715056,9.606744321,0.0438877,35,6.9
MPC25-001-025,13,6565.239032,18.78884226,89.31212135,19.05670319,15.390539,10.90568205,0,35,6.9
MPC25-001-025,14,7735.134887,19.02787361,86.66244173,19.06124481,17.01123054,11.45721535,0,35,6.9
MPC25-001-026,0,75.02,0.5,98.6,15.44,0.73,2.79,0,36.5,6.9
MPC25-001-026,1,-8.811538979,1.420820077,98.34631541,15.50931346,1.475644601,2.68614463,0,36.5,6.9
MPC25-001-026,2,-55.00872191,2.463635818,98.14744193,15.81831476,2.352804184,2.796351589,0,36.5,6.9
MPC25-001-026,3,-23.9041184,3.725562635,98.02049953,16.15359629,3.294979385,3.414668826,0.032369717,36.5,6.9
MPC25-001-026,4,123.8844073,5.858933033,98.23097529,16.17723973,4.037499672,4.501773043,0,35,6.9
MPC25-001-026,5,491.1025731,6.80367967,97.8762516,16.06980294,4.703350181,4.679587258,0,35,6.9
MPC25-001-026,6,839.3281104,7.362335881,97.40086191,16.36124092,5.750122052,4.573387751,0.040602245,35,6.9
MPC25-001-026,7,1201.639876,8.031247673,97.11140293,16.75290367,6.854802741,4.450779794,0,35,6.9
MPC25-001-026,8,1624.199387,8.063126086,96.28080822,17.44570074,8.190583606,4.548060886,0.041278175,35,6.9
MPC25-001-026,9,2116.954383,8.414303073,95.65579586,17.82970941,9.343534389,5.023210125,0,35,6.9
MPC25-001-026,10,2708.708225,8.480735021,94.48764449,18.18463816,10.49696465,5.662455157,0.037833861,35,6.9
MPC25-001-026,11,3378.781599,9.12107801,93.43299181,18.1554947,11.32315731,6.230926521,0,35,6.9
MPC25-001-026,12,4131.317977,9.594456567,91.70443553,18.23990472,12.03609344,6.361834466,0.034067647,35,6.9
MPC25-001-026,13,4940.515973,10.45155024,89.80158051,18.2409612,12.32525832,5.94331286,0,35,6.9
MPC25-001-026,14,5819.00852,10.87543853,86.94865342,18.55865799,12.28761273,4.906303498,0,35,6.9
MPC25-001-027,0,75.02,1.5,98.6,15.44,0.73,2.79,0,36.5,6.9
MPC25-001-027,1,62.17045891,2.801270473,98.2236,15.49701877,1.225749199,2.701689291,0,36.5,6.9
MPC25-001-027,2,95.01778761,4.195953602,97.83835117,15.77666174,1.822267622,2.820459915,0,36.5,6.9
MPC25-001-027,3,207.6147128,5.752109873,97.46271156,16.07511771,2.467703916,3.423240426,0.032369717,36.5,6.9
MPC25-001-027,4,433.1989035,8.087704943,97.36646333,16.06508489,2.913618551,4.463495221,0,35,6.9
MPC25-001-027,5,868.5262681,9.109587652,96.65593709,15.93289824,3.297945109,4.567977224,0,35,6.9
MPC25-001-027,6,1269.612474,9.595189557,95.79029747,16.20701929,4.090447846,4.374243779,0.040602245,35,6.9
MPC25-001-027,7,1664.297823,10.02766707,95.09620597,16.58194747,4.977678562,4.161699074,0,35,6.9
MPC25-001-027,8,2093.603329,9.658553627,93.8706134,17.25105396,6.140923152,4.171498383,0.041278175,35,6.9
MPC25-001-027,9,2562.390981,9.452350879,92.88610226,17.60069843,7.173847073,4.557978909,0,35,6.9
MPC25-001-027,10,3094.741628,8.819405397,91.41971286,17.91256066,8.266776493,5.098886141,0.037833861,35,6.9
MPC25-001-027,11,3666.226144,8.637474369,90.15247031,17.83780798,9.097160343,5.552313736,0,35,6.9
MPC25-001-027,12,4278.894844,8.190305674,88.31942986,17.88075931,9.880455294,5.551068072,0.034067647,35,6.9
MPC25-001-027,13,4907.002417,8.060938357,86.4405097,17.84818447,10.30250655,4.990933337,0,35,6.9
MPC25-001-027,14,5565.525487,7.474314274,83.75774037,18.13922862,10.45129548,3.815941566,0,35,6.9
MPC25-001-028,0,75.02,1.5,98.6,15.44,0.73,2.79,0,36.5,7.3
MPC25-001-028,1,41.03482888,3.023799092,98.91284811,15.32043123,1.145529209,3.071631697,0,36.5,7.3
MPC25-001-028,2,69.57200209,4.905319521,99.20830706,15.37882373,1.584763573,3.343106706,0,36.5,7.3
MPC25-001-028,3,183.6525625,7.086911055,99.44742162,15.5564088,2.046520744,3.807432023,0.042434169,36.5,7.3
MPC25-001-028,4,417.7974792,10.18730504,99.92406085,15.54929714,2.232193732,4.476601189,0,36.5,7.3
MPC25-001-028,5,803.4733685,13.34705253,99.82191001,15.72840509,2.452335355,5.31528697,0,36.5,7.3
MPC25-001-028,6,1318.154315,16.70038322,99.54644021,15.86570876,2.758370551,6.510502243,0.053031757,35,7.3
MPC25-001-028,7,2052.887464,19.44182942,99.20330928,15.57201167,2.748483258,6.682268078,0,35,7.3
MPC25-001-028,8,2801.44874,21.04256373,97.94570457,16.05447773,3.285958138,6.329160068,0.053633643,35,7.3
MPC25-001-028,9,3555.789138,22.29663656,96.73320663,16.66553862,3.966900166,6.049709698,0,35,7.3
MPC25-001-028,10,4360.726486,22.19956948,94.67833315,17.60647154,5.049790278,6.169000815,0.048951202,35,7.3
MPC25-001-028,11,5206.031253,21.93501617,92.80706016,18.07714669,6.072921787,6.85054513,0,35,7.3
MPC25-001-028,12,6102.271233,20.81620232,90.31555612,18.41771852,7.301650948,7.725006915,0.0438877,35,7.3
MPC25-001-028,13,6999.775239,19.8551531,88.04756025,18.27561383,8.410664765,8.396096401,0,35,7.3
MPC25-001-028,14,7883.180797,18.18904349,85.14976203,18.30915442,9.691179578,8.369445436,0,35,7.3
MPC25-001-029,0,75.02,1.5,98.6,15.44,0.73,2.79,0,36.5,6.9
MPC25-001-029,1,62.17045891,2.801270473,98.2236,15.49701877,1.225749199,2.701689291,0,36.5,6.9
MPC25-001-029,2,95.01778761,4.195953602,97.83835117,15.77666174,1.822267622,2.820459915,0,36.5,6.9
MPC25-001-029,3,207.6147128,5.752109873,97.46271156,16.07511771,2.467703916,3.423240426,0.032369717,36.5,6.9
MPC25-001-029,4,433.1989035,8.087704943,97.36646333,16.06508489,2.913618551,4.463495221,0,36.5,6.9
MPC25-001-029,5,791.7663232,10.64899681,96.9499484,16.04368565,3.422422751,5.737439496,0,36.5,6.9
MPC25-001-029,6,1256.55199,13.55321926,96.51765199,15.94132472,4.094488311,7.206806238,0.040602245,35,6.9
MPC25-001-029,7,1908.450507,15.76250261,96.0591668,15.5621336,4.661557424,7.461890028,0,35,6.9
MPC25-001-029,8,2541.156185,16.94444568,94.94059477,16.05075945,5.919394335,7.103345712,0.041278175,35,6.9
MPC25-001-029,9,3167.292867,17.66229287,93.90168553,16.85501552,7.532973561,6.867390604,0,35,6.9
MPC25-001-029,10,3848.366246,17.22844417,92.29067233,17.9755324,9.634853176,7.239247523,0.037833861,35,6.9
MPC25-001-029,11,4601.02541,16.73676308,90.93646129,18.64002536,11.79968551,8.415228861,0,35,6.9
MPC25-001-029,12,5448.555426,15.84816663,89.23486338,19.04194938,14.19402299,9.998897515,0.034067647,35,6.9
MPC25-001-029,13,6358.838349,15.47275973,87.81692692,18.9527319,16.56486169,11.47302091,0,35,6.9
MPC25-001-029,14,7323.823255,14.96749633,85.95708856,19.00391692,19.157494,12.27017339,0,35,6.9
MPC25-001-030,0,75.02,0.5,98.6,15.44,0.73,2.79,0,36.5,6.9
MPC25-001-030,1,-8.811538979,1.420820077,98.34631541,15.50931346,1.475644601,2.68614463,0,36.5,6.9
MPC25-001-030,2,-55.00872191,2.463635818,98.14744193,15.81831476,2.352804184,2.796351589,0,36.5,6.9
MPC25-001-030,3,-23.9041184,3.725562635,98.02049953,16.15359629,3.294979385,3.414668826,0.042434169,36.5,6.9
MPC25-001-030,4,126.7268591,6.004938732,98.30375043,16.13057993,3.966685885,4.468882013,0,36.5,6.9
MPC25-001-030,5,426.7934072,8.569843258,98.19466293,16.14936703,4.681903076,5.733952597,0,36.5,6.9
MPC25-001-030,6,848.7738004,11.59275116,98.07872536,16.0920565,5.522129297,7.221177647,0.053031757,35,6.9
MPC25-001-030,7,1483.226743,14.23406342,98.01989262,15.69043167,6.114014209,7.486297076,0,35,6.9
MPC25-001-030,8,2133.257675,15.91219374,97.12647025,16.21578097,7.322625382,7.099363811,0.053633643,35,6.9
MPC25-001-030,9,2809.852093,17.40484555,96.32396851,16.99945043,8.711276813,6.812656691,0,35,6.9
MPC25-001-030,10,3581.516333,17.7519409,94.70407361,18.15831799,10.48332707,7.094651847,0.048951202,35,6.9
MPC25-001-030,11,4459.483023,18.22474499,93.27643215,18.79862812,12.12355098,8.165690258,0,35,6.9
MPC25-001-030,12,5468.564596,18.22129156,91.21217387,19.21036096,13.86715056,9.606744321,0.0438877,35,6.9
MPC25-001-030,13,6565.239032,18.78884226,89.31212135,19.05670319,15.390539,10.90568205,0,35,6.9
MPC25-001-030,14,7735.134887,19.02787361,86.66244173,19.06124481,17.01123054,11.45721535,0,35,6.9
MPC25-001-031,0,75.02,0.5,98.6,15.44,0.73,2.79,0,36.5,7.3
MPC25-001-031,1,-29.94716902,1.643348696,99.03556353,15.33272593,1.395424612,3.056087036,0,36.5,7.3
MPC25-001-031,2,-80.45450744,3.173001737,99.51739782,15.42047675,2.115300136,3.318998379,0,36.5,7.3
MPC25-001-031,3,-47.86626862,5.060363817,100.0052096,15.63488737,2.873796213,3.798860422,0.032369717,36.5,7.3
MPC25-001-031,4,105.6405312,7.812527435,100.7157977,15.70811177,3.42688864,4.547770041,0,35,7.3
MPC25-001-031,5,490.3588394,9.274980964,100.7238132,15.78574571,3.879187531,4.372531665,0,35,7.3
MPC25-001-031,6,878.4242621,10.23711426,100.4791412,16.28911481,4.646037512,4.061856319,0.040602245,35,7.3
MPC25-001-031,7,1308.64265,11.24259427,100.3100165,16.80543987,5.36639597,3.935831514,0,35,7.3
MPC25-001-031,8,1822.98651,11.59806853,99.51023735,17.47904428,6.203576817,4.154419647,0.041278175,35,7.3
MPC25-001-031,9,2417.454831,12.26804628,98.8347276,17.72480858,6.768845058,4.725494349,0,35,7.3
MPC25-001-031,10,3101.884976,12.58969323,97.52983567,17.90486922,7.293616005,5.300373141,0.037833861,35,7.3
MPC25-001-031,11,3837.885284,13.31495283,96.24414133,17.7517,7.498525094,5.594394178,0,35,7.3
MPC25-001-031,12,4617.447748,13.59351822,94.19282347,17.80640769,7.626231982,5.290863454,0.034067647,35,7.3
MPC25-001-031,13,5408.565737,13.90847296,91.89809022,17.85264857,7.368135859,4.386106728,0,35,7.3
MPC25-001-031,14,6220.537464,13.43773266,88.62688677,18.22599697,6.803879019,2.908895516,0,35,7.3
MPC25-001-032,0,75.02,0.5,98.6,15.44,0.73,2.79,0,36.5,7.3
MPC25-001-032,1,-29.94716902,1.643348696,99.03556353,15.33272593,1.395424612,3.056087036,0,36.5,7.3
MPC25-001-032,2,-80.45450744,3.173001737,99.51739782,15.42047675,2.115300136,3.318998379,0,36.5,7.3
MPC25-001-032,3,-47.86626862,5.060363817,100.0052096,15.63488737,2.873796213,3.798860422,0.042434169,36.5,7.3
MPC25-001-032,4,108.482983,7.958533134,100.7885728,15.66145197,3.356074853,4.51487901,0,36.5,7.3
MPC25-001-032,5,426.0496735,11.04114455,101.0422245,15.86530979,3.857740426,5.426897004,0,36.5,7.3
MPC25-001-032,6,887.869952,14.46752954,101.1570047,16.01993039,4.418044757,6.709646215,0.053031757,35,7.3
MPC25-001-032,7,1590.229517,17.44541002,101.2185062,15.74296787,4.625607437,6.971348797,0,35,7.3
MPC25-001-032,8,2332.044798,19.44713619,100.3558994,16.24912451,5.335618592,6.705722572,0.053633643,35,7.3
MPC25-001-032,9,3110.352541,21.25858875,99.50290024,16.89454961,6.136587482,6.514940915,0,35,7.3
MPC25-001-032,10,3974.693084,21.86089911,97.74626479,17.87854904,7.279978431,6.732569831,0.048951202,35,7.3
MPC25-001-032,11,4918.586708,22.41861981,96.08758167,18.39483342,8.298918757,7.529157915,0,35,7.3
MPC25-001-032,12,5954.694366,22.22035321,93.7005618,18.77686392,9.457289098,8.535773309,0.0438877,35,7.3
MPC25-001-032,13,7033.288796,22.24576498,91.40863106,18.66839056,10.43341654,9.348475923,0,35,7.3
MPC25-001-032,14,8136.66383,21.59016775,88.34067508,18.72858379,11.52749683,9.459807369,0,35,7.3
MPC25-001-033,0,75.02,0.5,98.6,15.44,0.73,2.79,0,36.5,6.9
MPC25-001-033,1,-8.811538979,1.420820077,98.34631541,15.50931346,1.475644601,2.68614463,0,36.5,6.9
MPC25-001-033,2,-55.00872191,2.463635818,98.14744193,15.81831476,2.352804184,2.796351589,0,36.5,6.9
MPC25-001-033,3,-23.9041184,3.725562635,98.02049953,16.15359629,3.294979385,3.414668826,0.032369717,36.5,6.9
MPC25-001-033,4,123.8844073,5.858933033,98.23097529,16.17723973,4.037499672,4.501773043,0,36.5,6.9
