,IGG,VCC,Viability,Diameter,Ammonium,Glutamate,Normalized_Bolus_Feed,Temperature,pH_setpoint
145,3213.9251166224713,9.681572500053601,90.76518251062731,17.823268755407895,6.8850622358839,4.390721448995891,0.048951202,35.0,6.9
146,3812.128301771048,9.641852638184654,89.21191965713588,17.678724011368093,7.195028839374822,4.624162347982696,0.0,35.0,6.9
147,4446.480881490025,9.15927971534448,86.91173466268019,17.69002548613465,7.3979447144858534,4.34814848368864,0.0438877,35.0,6.9
148,5079.889543323245,8.986409005396995,84.57463331937629,17.559379027837267,7.105432083869458,3.471214959137943,0.0,35.0,6.9
149,5723.3540853813165,8.133567303702726,81.27218049485248,17.777127139668647,6.4687147713815385,1.9126215917739482,0.0,35.0,6.9
150,75.02,1.0,98.60000000000001,15.440000000000001,0.73,2.79,0.0,36.5,7.1
151,16.11164494869003,2.2223095845981495,98.6295817645619,15.414872348649112,1.310586905176171,2.8788881636361254,0.0,36.5,7.1
152,7.281640088224385,3.6844776693889116,98.67787449453289,15.598569245340173,1.968783878879131,3.0697291471870196,0.0,36.5,7.1
153,79.8742220715203,5.4062368447062115,98.73396057526624,15.855002540770455,2.670750064756901,3.611050424360115,0.037411268,36.5,7.1
154,270.84357686320277,8.023254316974123,99.07758549454229,15.863225202197823,3.1347810909836107,4.489156641370539,0.0,36.5,7.1
155,608.9195343437021,10.84528077378012,98.99610906413638,15.954468791767138,3.6399463850620366,5.582061609612291,0.0,35.0,7.1
156,1148.9917683434342,12.471217617191607,98.54327115700798,15.869836909176037,4.131573907326759,5.7885927569010756,0.0468399,35.0,7.1
157,1685.6784496421776,14.185934495155939,98.20552514774118,16.028940425753003,4.7635460514313115,5.553236799523488,0.0,35.0,7.1
158,2256.218336737866,14.880354192044363,97.11844921901307,16.793211095313808,5.82242645158501,5.266960616595448,0.04749481,35.0,7.1
159,2871.8378088059453,15.49219333056188,96.1617497850484,17.431535612470316,6.859251244496113,5.395628742751913,0.0,35.0,7.1
160,3573.910168734672,15.306149404277987,94.54254589708256,18.11561001860766,8.07038483402884,5.970030052275157,0.043439271,35.0,7.1
161,4344.242729093379,15.411440028081937,93.11525078834369,18.265421639986368,9.063017823274603,6.844734457656615,0.0,35.0,7.1
162,5183.005022721162,15.106548162196816,91.07742705313001,18.358606333913855,10.101789112653965,7.5276997960703405,0.039029597,35.0,7.1
163,6045.829607856401,15.135411984955041,89.08273157963198,18.199363615946922,10.898726862964986,7.696932387395646,0.0,35.0,7.1
164,6929.633803827793,14.59787655603527,86.29517018576888,18.371761481146596,11.665981426301428,7.089354107079587,0.0,35.0,7.1
165,75.02,1.5,98.60000000000001,15.440000000000001,0.73,2.79,0.0,36.5,6.9
166,62.170458914730034,2.801270472734147,98.22359999518282,15.497018766521931,1.2257491985677138,2.701689290870525,0.0,36.5,6.9
167,95.01778761363913,4.195953602159716,97.83835117073625,15.776661738158614,1.8222676220792455,2.820459915353587,0.0,36.5,6.9
168,207.61471276337002,5.752109872814545,97.46271156360335,16.075117707010552,2.467703916343471,3.423240426344247,0.042434169,36.5,6.9
169,436.04135534754005,8.233710642244308,97.43923847546816,16.01842510033768,2.842804764423173,4.430604191101669,0.0,36.5,6.9
170,804.2171021963713,10.875751240223503,96.97434842459384,16.012462320118473,3.2764980041324274,5.622342562882122,0.0,36.5,6.9
171,1279.0581634941755,13.825604836443135,96.4681609256759,15.937834872008189,3.8624550910903306,7.022033675027471,0.053031757,35.0,6.9
172,1945.8846900743602,16.230482821959487,96.00469566162866,15.519475463826153,4.236890029601654,7.197216356678851,0.0,35.0,6.9
173,2602.661617195977,17.507621279602983,94.71627543552735,16.02113419165257,5.272964927263059,6.722801307404986,0.053633643,35.0,6.9
174,3255.288690673284,18.442893352505102,93.55427490157011,16.770439450329967,6.541589496843605,6.347425474779898,0.0,35.0,6.9
175,3967.54973508851,18.090611273550184,91.63614197782043,17.886240487773467,8.253138918923367,6.531082830795417,0.048951202,35.0,6.9
176,4746.927567619171,17.741141348465806,89.99591063741018,18.480941396535698,9.897554006307663,7.487077473095946,0.0,35.0,6.9
177,5616.141462826536,16.817140668856183,87.82716818896428,18.851215550003243,11.711512409697304,8.795977927396912,0.0438877,35.0,6.9
178,6531.72547540192,16.398230380630814,85.95105053937124,18.663926459643875,13.367787227911956,9.953302532325798,0.0,35.0,6.9
179,7481.6518537998145,15.62674935582212,83.47152867839742,18.641815443460438,15.174913287686763,10.366853418125583,0.0,35.0,6.9
180,75.02,1.5,98.60000000000001,15.440000000000001,0.73,2.79,0.0,36.5,6.9
181,62.170458914730034,2.801270472734147,98.22359999518282,15.497018766521931,1.2257491985677138,2.701689290870525,0.0,36.5,6.9
182,95.01778761363913,4.195953602159716,97.83835117073625,15.776661738158614,1.8222676220792455,2.820459915353587,0.0,36.5,6.9
183,207.61471276337002,5.752109872814545,97.46271156360335,16.075117707010552,2.467703916343471,3.423240426344247,0.032369717,36.5,6.9
184,433.1989035314529,8.087704943163212,97.36646333410758,16.065084892931342,2.9136185513677386,4.463495221272916,0.0,36.5,6.9
185,791.7663231695311,10.648996806613642,96.9499484006152,16.04368565024659,3.4224227506767253,5.737439496177894,0.0,36.5,6.9
186,1256.5519895583845,13.553219257227846,96.51765198882178,15.941324715293145,4.094488311430961,7.206806237749338,0.040602245,35.0,6.9
187,1908.4505071378583,15.762502610170062,96.0591667977192,15.56213360367573,4.66155742418421,7.4618900278808855,0.0,35.0,6.9
188,2541.1561852456725,16.944445677508757,94.94059477467897,16.050759450443756,5.919394334591943,7.103345711846253,0.041278175,35.0,6.9
189,3167.2928668151476,17.662292865801586,93.90168553434457,16.855015515281096,7.5329735612101345,6.867390603870533,0.0,35.0,6.9
190,3848.366246275365,17.228444170383113,92.29067232752404,17.975532395176785,9.63485317581302,7.239247523186297,0.037833861,35.0,6.9
191,4601.025409637404,16.736763079407243,90.93646128606166,18.640025362856523,11.79968551018114,8.415228860901804,0.0,35.0,6.9
192,5448.555425800333,15.848166627117644,89.23486338430237,19.041949377335428,14.194022989068962,9.99889751548667,0.034067647,35.0,6.9
193,6358.838348784154,15.472759731801917,87.81692691731068,18.9527319023937,16.56486169235716,11.473020910512657,0.0,35.0,6.9
194,7323.823255390435,14.967496325982244,85.95708855581212,19.003916920780433,19.1574939971673,12.270173391911003,0.0,35.0,6.9
195,75.02,1.5,98.60000000000001,15.440000000000001,0.73,2.79,0.0,36.5,7.3
196,41.034828876823155,3.023799091969841,98.91284811493367,15.320431232832844,1.1455292089976385,3.0716316972692415,0.0,36.5,7.3
197,69.5720020896306,4.905319520904545,99.20830706206,15.378823727850778,1.584763573445449,3.34310670580102,0.0,36.5,7.3
198,183.65256254289267,7.08691105461278,99.44742162397255,15.556408795930082,2.0465207444737987,3.8074320225380784,0.042434169,36.5,7.3
199,417.79747918067875,10.18730504387574,99.92406084532412,15.549297140595343,2.232193732239277,4.4766011887836425,0.0,36.5,7.3
200,803.4733684922792,13.347052534175623,99.82191000773246,15.72840508548614,2.4523353547478863,5.315286970196852,0.0,36.5,7.3
201,1318.1543150990606,16.700383215705187,99.54644021084509,15.865708762838414,2.7583705512238477,6.510502243438036,0.053031757,35.0,7.3
202,2052.887464194371,19.441829418204435,99.2033092762964,15.57201166709533,2.748483257882333,6.682268077587671,0.0,35.0,7.3
203,2801.4487398436877,21.042563726330215,97.94570457312011,16.054477731371385,3.285958137506598,6.329160068297904,0.053633643,35.0,7.3
204,3555.7891381157838,22.296636560385434,96.73320663244053,16.665538622841957,3.966900165576147,6.049709698439992,0.0,35.0,7.3
205,4360.726486295959,22.199569481143648,94.6783331544629,17.606471543008315,5.049790277674699,6.169000814565982,0.048951202,35.0,7.3
